segundo,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,cara_prom_x,cara_prom_y,cara_prom_z,mano_izquierda_prom_x,mano_izquierda_prom_y,mano_izquierda_prom_z,mano_derecha_prom_x,mano_derecha_prom_y,mano_derecha_prom_z,pie_izquierdo_prom_x,pie_izquierdo_prom_y,pie_izquierdo_prom_z,pie_derecho_prom_x,pie_derecho_prom_y,pie_derecho_prom_z,Unnamed: 43,Etiqueta,Vista
1.13,0.476197212934494,0.5889167785644531,-0.4701480269432068,0.5104225873947144,0.5697488784790039,-0.3102861940860748,0.4524137675762176,0.5693185329437256,-0.303252100944519,0.5102142691612244,0.6754818558692932,-0.2645371854305267,0.4560805261135101,0.6644645929336548,-0.2503369152545929,0.4985484778881073,0.5594472289085388,-0.0029176922980695963,0.4632970094680786,0.5532162189483643,0.0030320950318127,0.4973505139350891,0.69966059923172,-0.04168495535850525,0.4715937972068786,0.6976022720336914,-0.022014345973730087,0.4810206234455109,0.581140547990799,-0.4893414139747619,0.5114697068929672,0.7790789604187012,-0.293279156088829,0.4643690809607506,0.7779565155506134,-0.290307454764843,0.4971930483977,0.8618534803390503,0.0053852771719296,0.4751072426637013,0.8616008361180624,0.0228338030477364,,inclinandose,frontal
1.17,0.4754605591297149,0.5890777111053467,-0.4355676174163818,0.5103500485420227,0.5664199590682983,-0.2876169085502624,0.4517900347709656,0.567671537399292,-0.2849529385566711,0.5105522274971008,0.6725580096244812,-0.2467290014028549,0.4559298157691955,0.6642147302627563,-0.2378917932510376,0.4977502524852752,0.5629810690879822,-0.0031776591204106808,0.4628721177577972,0.5568416714668274,0.0032727632205933,0.4969485998153686,0.6998153328895569,-0.04179267957806587,0.471608817577362,0.6976901292800903,-0.022250670939683914,0.4808052748441696,0.5779901444911957,-0.4535050839185714,0.5112640112638474,0.7749941349029541,-0.2872402593493461,0.4642042070627212,0.7739194631576538,-0.2846961915493011,0.4972561101118724,0.8622555136680603,-0.0110129838188489,0.474650373061498,0.8618923425674438,0.015847032268842,,inclinandose,frontal
1.2,0.4751785099506378,0.5841512084007263,-0.4415856897830963,0.5101441144943237,0.562420129776001,-0.2897079885005951,0.4517137706279754,0.5625380873680115,-0.2870668470859527,0.510780930519104,0.6683681607246399,-0.2487710565328598,0.4557928442955017,0.6612309217453003,-0.243922546505928,0.4968022108078003,0.5641213655471802,-0.0039145261980593204,0.46225506067276,0.5577706694602966,0.0039907461032271,0.4964699149131775,0.6980341672897339,-0.0569009855389595,0.4716775417327881,0.6965439319610596,-0.03120366856455803,0.4808346897363663,0.5722575068473816,-0.4591338723897934,0.5113120675086975,0.7718180119991302,-0.2900609299540519,0.4634331092238426,0.770847275853157,-0.2939938083291054,0.4973409573237101,0.8616952896118164,-0.0364812115828196,0.4745907386144002,0.8619494239489237,-0.0063498591383298,,inclinandose,frontal
1.23,0.4757648110389709,0.5816231966018677,-0.4430111944675445,0.5100713968276978,0.5612972378730774,-0.2917078733444214,0.4514294266700744,0.5601708292961121,-0.2973345518112182,0.5111377239227295,0.6671934723854065,-0.2499614804983139,0.4553863108158111,0.6590219736099243,-0.2657316327095032,0.4959503710269928,0.5672856569290161,-0.0026936475187540054,0.4606826305389404,0.5587185025215149,0.0027594726998358,0.4963552951812744,0.6983708739280701,-0.06155526265501976,0.4716459214687347,0.6969404220581055,-0.037926867604255676,0.4815468281507492,0.56878821849823,-0.4631149560213089,0.5114227682352066,0.7698793709278107,-0.292108915746212,0.4618016555905342,0.7691919654607773,-0.3196679502725601,0.4974606732527415,0.8615198135375977,-0.0401943111792206,0.4744491378466288,0.8633397618929545,-0.0207387528692682,,inclinandose,frontal
1.27,0.4762546718120575,0.5649673342704773,-0.4414558708667755,0.5101311206817627,0.5472953915596008,-0.2908127903938293,0.4514294862747192,0.5492182374000549,-0.2970247864723205,0.5115084648132324,0.6514794826507568,-0.2501038014888763,0.4549736976623535,0.655302107334137,-0.261123389005661,0.4951402544975281,0.5728011727333069,-0.002738403854891658,0.4607692956924438,0.5649392604827881,0.002801191760227,0.4966068267822265,0.7015007138252258,-0.06081366539001465,0.4718294441699981,0.6996491551399231,-0.030306510627269745,0.4819381028413773,0.5513590216636658,-0.4586106300354003,0.5116684138774872,0.7578402906656265,-0.29149129986763,0.4611837491393089,0.7617635428905487,-0.313828207552433,0.4976658125718434,0.8598783612251282,-0.0323675711115356,0.4741563101609548,0.8636969129244486,-0.011178766687711,,inclinandose,frontal
1.3,0.476371705532074,0.5465441346168518,-0.4370864629745483,0.5102503299713135,0.5372580289840698,-0.2866684198379516,0.4504734575748443,0.5376573801040649,-0.2942555546760559,0.5122593641281128,0.6388488411903381,-0.2484821081161499,0.4527891278266907,0.6434614062309265,-0.257757157087326,0.4944334626197815,0.5816614031791687,-0.0027741685044020414,0.4605453312397003,0.5721006393432617,0.0028321875724941,0.4969702064990997,0.7073178887367249,-0.05287257581949234,0.4717817604541778,0.7041639685630798,-0.025709286332130432,0.4819818168878555,0.5311629891395568,-0.4523948580026626,0.5124785900115967,0.7418708652257919,-0.2836481109261513,0.4598968774080276,0.7484751492738724,-0.3059088960289955,0.4976545870304107,0.8592799107233683,-0.0274330851001044,0.47413303454717,0.8639002442359924,-0.0064255725592374,,inclinandose,frontal
1.33,0.4764493107795715,0.5290573239326477,-0.4624546766281128,0.5104002952575684,0.5228875279426575,-0.2972386181354522,0.4494732916355133,0.519736647605896,-0.3084118962287903,0.5133357048034668,0.6259154677391052,-0.2607936263084411,0.4508050978183746,0.6248485445976257,-0.2775485515594482,0.4943031370639801,0.5845485329627991,-0.0028051058761775494,0.4606590569019317,0.5774521231651306,0.0028575432952493,0.4971925914287567,0.7122703194618225,-0.03083566203713417,0.4717845618724823,0.7110384702682495,-0.00701780803501606,0.4820765852928161,0.5116629153490067,-0.4765124589204788,0.5131428241729736,0.7312530279159546,-0.3006377965211868,0.4586124196648597,0.7350849211215973,-0.3280775472521782,0.4976233939329783,0.8579902847607931,0.0174322053790092,0.4741265475749969,0.8637863794962565,0.0363888535648584,,inclinandose,frontal
1.37,0.4764339625835418,0.5078557729721069,-0.4683425724506378,0.5107273459434509,0.506161630153656,-0.309075653553009,0.4488475322723388,0.5025596618652344,-0.3084891438484192,0.5134492516517639,0.6079116463661194,-0.2815036475658417,0.4490084052085876,0.6091519594192505,-0.2810370028018951,0.4943926036357879,0.5842997431755066,-0.00444841617718339,0.4619667530059814,0.5814887881278992,0.0044967918656766,0.4983240962028503,0.7160583734512329,-0.03131109103560448,0.472178190946579,0.710016667842865,-0.008531521074473858,0.4819556772708893,0.489717298746109,-0.4835730314254761,0.5132995396852493,0.716267392039299,-0.3350379168987274,0.4577424675226211,0.7183438092470169,-0.3429788574576378,0.4977396825949351,0.8571655750274658,0.0171201601624488,0.4740721980730693,0.8625784118970236,0.0460865211983521,,inclinandose,frontal
1.4,0.4757404327392578,0.4905882179737091,-0.4817657172679901,0.5107541084289551,0.491585910320282,-0.3192611932754516,0.4480965435504913,0.4923442006111145,-0.3123877942562103,0.5142761468887329,0.5965926051139832,-0.2928522825241089,0.4457955360412597,0.595037043094635,-0.2822446227073669,0.4957321584224701,0.5867605209350586,-0.0035881269723176956,0.4634755253791809,0.5879301428794861,0.0036687951069325,0.4987926781177521,0.7201821804046631,-0.02295708656311035,0.4724336564540863,0.7104530334472656,-0.021274445578455925,0.4815911322832107,0.4718133062124252,-0.4983583003282547,0.5134570598602295,0.7032359391450882,-0.3547013998031616,0.4565462470054626,0.7039189785718918,-0.3564586266875267,0.4984028438727061,0.8564857045809428,0.0503717896838982,0.4740790824095408,0.8615081707636515,0.0524920892591277,,inclinandose,frontal
1.43,0.4756203889846802,0.4735510945320129,-0.4719921052455902,0.5107741355895996,0.4808841049671173,-0.3144236803054809,0.4475692808628082,0.4800047874450683,-0.3053174018859863,0.5162903666496277,0.5889998078346252,-0.2897648811340332,0.4440862834453583,0.5832318663597107,-0.2817178666591644,0.4974269866943359,0.5859769582748413,-0.004544843919575214,0.4646797776222229,0.5883772373199463,0.0046331132762134,0.4987832605838775,0.719804048538208,-0.029082950204610825,0.4721138775348663,0.7115519642829895,-0.0292035024613142,0.4813020467758179,0.4547082453966141,-0.4885840475559234,0.5130341947078705,0.6895601898431778,-0.3530033379793167,0.4563340991735458,0.689135953783989,-0.3419494479894638,0.4987246791521708,0.8565157055854797,0.0312713645398616,0.4739260673522949,0.8612832625706991,0.043491747851173,,inclinandose,frontal
1.47,0.4752223491668701,0.4557088613510132,-0.4687014818191528,0.5111644268035889,0.4738451838493347,-0.3122944235801697,0.4472284615039825,0.4699062407016754,-0.2971961796283722,0.5177119374275208,0.5785991549491882,-0.28249391913414,0.4435946941375732,0.5755593180656433,-0.2767793536186218,0.4984593391418457,0.5870528817176819,-0.004933273419737816,0.4646948575973511,0.5891543626785278,0.0049911150708794,0.4988704323768616,0.7215832471847534,-0.020958473905920982,0.4708758890628814,0.7175645232200623,-0.012235525995492935,0.4810355305671692,0.4356828898191452,-0.4825931370258331,0.5128631740808487,0.678901880979538,-0.3519202992320061,0.455879807472229,0.6785792410373688,-0.3408844023942947,0.4987327456474304,0.8570936520894369,0.0530162102853258,0.4734291930993398,0.8626508315404257,0.0716141207764546,,vertical,frontal
1.5,0.4751764833927154,0.4394305944442749,-0.4513090252876282,0.5111724734306335,0.4575070142745971,-0.2954443693161011,0.4473219513893127,0.4563284516334533,-0.2835193574428558,0.5195309519767761,0.5620812773704529,-0.2779869437217712,0.4419756531715393,0.5616713166236877,-0.2567014694213867,0.4992415904998779,0.5858420729637146,-0.005920885130763054,0.4646588563919067,0.5878486037254333,0.0059456494636833,0.4995788037776947,0.7198964953422546,-0.020239446312189102,0.4702822864055633,0.7179456949234009,-0.00929323025047779,0.4809774726629257,0.4191139638423919,-0.4641987919807434,0.5126755833625793,0.6656467020511627,-0.3474611863493919,0.45578134059906,0.6661644726991653,-0.3358296751976013,0.4987534681955973,0.8572983145713806,0.041457167516152,0.4730324248472849,0.8628872235616049,0.0645281288695211,,vertical,frontal
1.53,0.4748300015926361,0.4228213429450989,-0.4281497597694397,0.5115119814872742,0.4505636096000671,-0.2773068249225616,0.4471548795700073,0.4443573951721191,-0.2726973295211792,0.5202171206474304,0.5537922382354736,-0.2555946707725525,0.440463125705719,0.5511858463287354,-0.2495118975639343,0.4996538460254669,0.5853186845779419,-0.006166795734316111,0.4647639989852905,0.5882593989372253,0.0061621605418622,0.4996865689754486,0.7192525863647461,-0.018559515476226807,0.4693718254566192,0.7219415903091431,0.011269603855907917,0.4805990129709244,0.40137899518013,-0.4398864030838013,0.5123715847730637,0.6535055190324783,-0.3363292962312698,0.4556513354182243,0.6546721458435059,-0.3270989060401916,0.4987216591835022,0.8572455445925394,0.0461693486819664,0.4728960990905761,0.8629634380340576,0.0873303916305303,,vertical,frontal
1.57,0.4741961061954498,0.4061336815357208,-0.3953661024570465,0.5116232633590698,0.4405283629894256,-0.2564005851745605,0.4470597803592682,0.437035471200943,-0.2436463683843612,0.5208960175514221,0.543196439743042,-0.2334014475345611,0.4391655325889587,0.5429611802101135,-0.2153774350881576,0.4996800720691681,0.586106538772583,-0.008239361457526684,0.4647124707698822,0.5896607041358948,0.0081991432234644,0.4996959865093231,0.7204836010932922,-0.022154662758111954,0.4682542681694031,0.7255127429962158,0.01550761517137289,0.4803296744823456,0.3856798201799393,-0.4061559557914734,0.5118425637483597,0.6420812904834747,-0.3052487224340439,0.4555073752999306,0.6469278335571289,-0.287014827132225,0.4986815055211385,0.8577913840611776,0.0358501548568407,0.4725509683291117,0.86358243227005,0.0805622544139623,,vertical,frontal
1.6,0.4742098152637481,0.3912413716316223,-0.3636761009693146,0.511832594871521,0.4326318204402923,-0.2231939435005188,0.4469099342823028,0.4298556447029114,-0.2163358479738235,0.5214208364486694,0.5361996293067932,-0.1926402002573013,0.4385665953159332,0.5335824489593506,-0.1868288069963455,0.499620646238327,0.5874993205070496,-0.00856977142393589,0.464688628911972,0.5917671322822571,0.0085303969681262,0.4996896386146545,0.7218914031982422,-0.011390150524675846,0.4681844115257263,0.7277256846427917,0.017439236864447594,0.4803755432367325,0.3716471254825592,-0.3727271676063537,0.5118370801210403,0.6344470530748367,-0.2648374103009701,0.4549879729747772,0.6377521306276321,-0.2631606310606003,0.4986342787742615,0.8593287070592245,0.0498532333100835,0.4725155731042226,0.8661325176556905,0.0870877255996068,,vertical,frontal
1.63,0.4742435216903686,0.380191296339035,-0.335500419139862,0.5119091868400574,0.4272086024284363,-0.1979356855154037,0.4466590583324432,0.4284737408161163,-0.1923815757036209,0.5217106342315674,0.5288228392601013,-0.1657255589962005,0.4384244382381439,0.5311850309371948,-0.1614345461130142,0.4997918605804443,0.5888746380805969,-0.00838339515030384,0.4646866619586944,0.5936111211776733,0.0083477133885025,0.4996789395809173,0.7243263125419617,0.0006872450467199087,0.4680944085121155,0.7289572954177856,0.01982533186674118,0.4804357558488846,0.3610050797462463,-0.3431142896413803,0.5119933038949966,0.6264371424913406,-0.2401601448655128,0.4545841440558433,0.634089857339859,-0.23988126963377,0.4986536105473836,0.8611982067426046,0.0665188608691096,0.4725107749303182,0.8675253589948019,0.092804646740357,,vertical,frontal
1.67,0.4744290709495544,0.3740831017494201,-0.3057570457458496,0.5120182633399963,0.424816220998764,-0.1693788319826126,0.4465130865573883,0.4256633520126343,-0.1693139225244522,0.5217518210411072,0.5226364135742188,-0.1305055618286132,0.4380071461200714,0.526940107345581,-0.1374228596687317,0.4997953474521637,0.5898340344429016,-0.007924708537757397,0.4646042287349701,0.5939799547195435,0.0078575275838375,0.4996427893638611,0.7275038957595825,0.0017616378609091043,0.468020349740982,0.7311174869537354,0.02460840903222561,0.480632534623146,0.3535903751850128,-0.3120839565992355,0.5128025263547897,0.6213490515947342,-0.2101378031075,0.4536076784133911,0.6276509612798691,-0.2192860282957554,0.4981156686941783,0.8640536069869995,0.0812239032238721,0.4725536008675893,0.8682273626327515,0.1076041584213574,,vertical,frontal
1.7,0.4747397899627685,0.3658688366413116,-0.2774973809719085,0.512021541595459,0.418732225894928,-0.1450117230415344,0.4464566111564636,0.422693133354187,-0.1468898504972458,0.5219610333442688,0.5185918211936951,-0.100371740758419,0.4375970661640167,0.5238877534866333,-0.1141352728009224,0.4997800886631012,0.5904350280761719,-0.007369601167738438,0.4644600749015808,0.5940160155296326,0.0072796260938048,0.4995072782039642,0.7279183268547058,0.006475622765719891,0.4676520526409149,0.7314218282699585,0.025493349879980087,0.480817636847496,0.3467165976762771,-0.2825575768947601,0.5134752243757248,0.617690697312355,-0.1785487346351146,0.4527191147208214,0.6212492883205414,-0.1990697458386421,0.4979569613933563,0.8651722272237142,0.0897790938615799,0.4725670218467712,0.8683810830116272,0.1116740765670935,,vertical,frontal
1.73,0.4749237298965454,0.3610950410366058,-0.2782321870326996,0.5120466351509094,0.4150982201099396,-0.1440068036317825,0.4464792311191559,0.4195422828197479,-0.1473802924156189,0.5222331285476685,0.513755738735199,-0.0998984575271606,0.4373581409454345,0.5205247402191162,-0.1169275939464569,0.4997959733009338,0.589970588684082,-0.007087700068950653,0.4641854763031006,0.5931515097618103,0.0069836513139307,0.499301016330719,0.727491557598114,0.005045430269092321,0.4670948088169098,0.7304872870445251,0.024584535509347916,0.4809306561946869,0.3421054571866989,-0.2830788224935531,0.51402148604393,0.613419309258461,-0.1800035238265991,0.452306680381298,0.619256854057312,-0.2025018669664859,0.4977898299694061,0.8660323222478231,0.0829954563329617,0.4725340704123179,0.8685925801595052,0.1048854539791743,,vertical,frontal
1.77,0.4750430881977081,0.3585188090801239,-0.2460907697677612,0.512098491191864,0.413792073726654,-0.1164318919181823,0.44649139046669,0.4197680652141571,-0.121151402592659,0.5220913887023926,0.5124316215515137,-0.0733392387628555,0.4368086457252502,0.5200423002243042,-0.0948271229863166,0.4998327195644378,0.5896956920623779,-0.006644787732511759,0.4639261066913605,0.5927508473396301,0.0065377526916563,0.4992961287498474,0.7272581458091736,0.004019083455204964,0.4668456614017486,0.7300901412963867,0.019932862371206284,0.4809650838375091,0.3389771103858948,-0.2488609418272972,0.5145572423934937,0.6107504963874817,-0.1539373397827148,0.4518224969506264,0.6176673173904419,-0.1821273453533649,0.4977074066797892,0.8665505051612854,0.0756871625781059,0.472567747036616,0.8694706360499064,0.0949413006504376,,vertical,frontal
1.8,0.4750722050666809,0.3561941087245941,-0.2166397273540496,0.5123146772384644,0.4109829366207123,-0.0916454717516899,0.4465678632259369,0.418982595205307,-0.0900197476148605,0.5220544934272766,0.5086035132408142,-0.0494496896862983,0.4369165301322937,0.5176135301589966,-0.062120147049427,0.4999268352985382,0.5895747542381287,-0.00667109340429306,0.4638265669345855,0.5927106142044067,0.0065739620476961,0.4992923438549042,0.7269931435585022,0.0030760911758989096,0.4668216407299042,0.7300509214401245,0.017690468579530716,0.4809721022844314,0.336609411239624,-0.2187658876180648,0.5149719268083572,0.608803004026413,-0.1357597932219505,0.4514360576868057,0.6155932247638702,-0.1545483767986297,0.4977081716060638,0.8671491146087646,0.0723296832293272,0.4726304411888122,0.8700644969940186,0.0911410724123319,,vertical,frontal
1.83,0.4751203656196594,0.3556891977787018,-0.2066480219364166,0.5128896236419678,0.4096035063266754,-0.0825744494795799,0.4468345046043396,0.4180255830287933,-0.0800609141588211,0.5222459435462952,0.5078489780426025,-0.0414231084287166,0.4368446171283722,0.5161672234535217,-0.0524415522813797,0.5001285076141357,0.5904053449630737,-0.006663479842245579,0.4638194739818573,0.5933170318603516,0.0065680895932018,0.4993124902248382,0.7280486822128296,0.003810533322393894,0.4668671190738678,0.7310885190963745,0.016561293974518776,0.4809680849313736,0.3354923635721206,-0.2086326763033867,0.5156524032354355,0.6078337132930756,-0.1289545390754938,0.4509543627500534,0.6152163594961166,-0.1452512554824352,0.4977744321028391,0.8676185210545858,0.0797553230077028,0.4726567467053731,0.8704477349917094,0.0948462908466657,,vertical,frontal
1.87,0.4751265943050384,0.3560213148593902,-0.2026810050010681,0.5132143497467041,0.4087583720684051,-0.079873003065586,0.4476470947265625,0.4168862700462341,-0.0757532492280006,0.522830605506897,0.5055931210517883,-0.0399081408977508,0.4368758201599121,0.5133418440818787,-0.0466847606003284,0.500248372554779,0.590630829334259,-0.0064730471931397915,0.4637936651706695,0.5932822823524475,0.0063900356180965,0.4995322227478027,0.728852391242981,0.004729618318378925,0.4669126570224762,0.731909990310669,0.015761956572532654,0.4809466868638992,0.3355468392372131,-0.205213576555252,0.516205832362175,0.6077521294355392,-0.1292596627026796,0.4503925740718841,0.6151376068592072,-0.1386388465762138,0.4978125095367431,0.8683205445607504,0.0760852545499801,0.4726476470629374,0.8712873061498007,0.0926432634393374,,vertical,frontal
1.9,0.4751458168029785,0.3568730056285858,-0.1990147680044174,0.5133742690086365,0.4074499011039734,-0.0753793641924858,0.4480949938297272,0.4163639843463897,-0.0741335451602935,0.5231097340583801,0.5030032396316528,-0.0342283137142658,0.4370269775390625,0.513606071472168,-0.0450687482953071,0.500551164150238,0.5905845165252686,-0.00606239028275013,0.4638259708881378,0.5932012796401978,0.0059961024671792,0.4997352063655853,0.728929877281189,0.0046795872040092945,0.4669222235679626,0.7323516607284546,0.013228149153292179,0.4809606879949569,0.3360995024442673,-0.2014414057135582,0.5168094784021378,0.6082559376955032,-0.1232698038220405,0.4495766758918762,0.616204634308815,-0.1355665847659111,0.4978623290856679,0.8696092168490092,0.0746330488473177,0.4726429482301076,0.8723902901013693,0.0846438643833001,,vertical,frontal
1.93,0.475153774023056,0.3568938970565796,-0.1931324154138565,0.513399600982666,0.4079285562038421,-0.0723962485790252,0.4482561647891998,0.4171012043952942,-0.0665971040725708,0.5234071016311646,0.5022572875022888,-0.0318361259996891,0.437116265296936,0.5149372220039368,-0.0354701951146125,0.500740110874176,0.5906619429588318,-0.006131876725703478,0.4639573693275451,0.5931180119514465,0.0060735987499356,0.499792993068695,0.728897750377655,0.0033532651141285896,0.4669583737850189,0.732483446598053,0.012844976037740707,0.4809648960828781,0.3362273603677749,-0.1950642630457878,0.517994299530983,0.6098457425832748,-0.1215249374508857,0.4488577470183372,0.6174478381872177,-0.1288371179252863,0.4978619118531545,0.8700454235076904,0.0726851904764771,0.4726653397083282,0.8728650808334351,0.0857521674285332,,vertical,frontal
1.97,0.4750555455684662,0.3565128445625305,-0.1964750587940216,0.5135071873664856,0.4092521071434021,-0.07771497964859,0.4486692547798157,0.4178298115730285,-0.0673473179340362,0.5237419009208679,0.5033215880393982,-0.0392188392579555,0.4375812709331512,0.5166111588478088,-0.0333724282681942,0.5008163452148438,0.5908213257789612,-0.006127206142991781,0.4640405476093292,0.5930545926094055,0.006069746799767,0.4999325573444366,0.7292066216468811,0.0026763936039060354,0.4669840931892395,0.7327659130096436,0.012015413492918015,0.4809139490127563,0.3360479354858398,-0.1985974624752998,0.5186069756746292,0.6121157109737396,-0.1286033354699611,0.4480677396059036,0.6194951236248016,-0.1267510149627924,0.497910588979721,0.8709330956141154,0.0719272587448358,0.4726785322030385,0.8735719919204712,0.086530664935708,,vertical,frontal
2.0,0.4748967587947845,0.3576879203319549,-0.2139111310243606,0.513756275177002,0.4106059670448303,-0.0923983827233314,0.4489829540252685,0.4180482029914856,-0.0825903937220573,0.523780882358551,0.5051843523979187,-0.0500844158232212,0.4381978809833526,0.5179215669631958,-0.0452873222529888,0.5008331537246704,0.5908369421958923,-0.006119219120591879,0.4640418291091919,0.5929450988769531,0.0060603343881666,0.4999997615814209,0.7295801043510437,0.0023336608428508043,0.4670078754425049,0.7333356738090515,0.0118669793009758,0.480822741985321,0.3374359309673309,-0.2173508688807487,0.5197167247533798,0.6137454509735107,-0.1354259680956602,0.4471328631043434,0.6207473427057266,-0.1358497589826584,0.4979034562905629,0.8714216550191244,0.0715682823210954,0.4726894696553548,0.873836358388265,0.0872170782337586,,vertical,frontal
2.03,0.4748553931713104,0.3583311438560486,-0.2216065973043441,0.5141235589981079,0.4116142392158508,-0.1002341210842132,0.4491651058197021,0.4187508523464203,-0.0898348316550254,0.523765504360199,0.5066525936126709,-0.0585168413817882,0.4389577209949493,0.5177395343780518,-0.0516184866428375,0.5007833242416382,0.5909737944602966,-0.006305713672190905,0.4640253782272339,0.5928905606269836,0.0062425839714705,0.5001025795936584,0.7299245595932007,0.002083936706185341,0.4671103358268738,0.7336891889572144,0.012944639660418034,0.4807632118463516,0.3386673480272293,-0.2251965269446373,0.5204589068889618,0.6147042661905289,-0.1415375992655754,0.4462379068136215,0.6219716519117355,-0.1387230549007654,0.4979032675425212,0.873381773630778,0.071252340140442,0.47262970606486,0.8746229807535807,0.0891058438767989,,vertical,frontal
2.07,0.4748419523239136,0.3585287630558014,-0.2201125919818878,0.5143594741821289,0.412436693906784,-0.1002754345536232,0.449350506067276,0.4193950593471527,-0.0895425528287887,0.5237762928009033,0.5076439380645752,-0.0575717836618423,0.4399857521057129,0.5183555483818054,-0.0503756217658519,0.500778079032898,0.591121256351471,-0.006305865943431854,0.4640234410762787,0.5928541421890259,0.0062424298375844,0.5001236796379089,0.7301480174064636,0.002176893875002861,0.4672107100486755,0.7338721752166748,0.013081648387014866,0.4807553946971893,0.3393304228782653,-0.2232576698064804,0.5213480442762375,0.6150195747613907,-0.1394858080893755,0.4452228471636772,0.6227203160524368,-0.136331059038639,0.497889906167984,0.8746644457181295,0.0705557530745863,0.4725691477457682,0.8750439882278442,0.0891237575560808,,vertical,frontal
2.1,0.474843293428421,0.3585715293884277,-0.2132782638072967,0.5145949721336365,0.4129745662212372,-0.0945004075765609,0.449442982673645,0.419752687215805,-0.0850381404161453,0.5238164067268372,0.5081245303153992,-0.0517152845859527,0.4406373798847198,0.5187439322471619,-0.0464896634221077,0.500782310962677,0.5915406346321106,-0.006029769312590361,0.4640220999717712,0.5928746461868286,0.0059600044041872,0.5001175999641418,0.7304308414459229,0.0023007774725556374,0.46730637550354,0.7341707944869995,0.012222378514707088,0.4807783424854278,0.3397787809371948,-0.215903902053833,0.5218574106693268,0.6155841052532196,-0.1349399704486131,0.4446580111980438,0.6233192831277847,-0.1331716831773519,0.4978511134783427,0.875609556833903,0.0702661021302143,0.4725360174973805,0.8754367232322693,0.0883736660083134,,vertical,frontal
2.13,0.4748446941375732,0.3588606119155884,-0.2101671248674392,0.5148619413375854,0.413273811340332,-0.0915523841977119,0.4496288299560547,0.420078307390213,-0.0822178572416305,0.5238152742385864,0.5082107186317444,-0.049239132553339,0.4410732984542846,0.5190390944480896,-0.0441022999584674,0.5007815957069397,0.5918670892715454,-0.00581933930516243,0.464009016752243,0.5928807854652405,0.0057471971958875,0.5000919103622437,0.7308070659637451,0.0021898478735238314,0.4674250781536102,0.7344105243682861,0.011559453792870045,0.4808139234781265,0.3401436299085617,-0.2130719885230064,0.522089034318924,0.616459533572197,-0.1332466155290603,0.4440808445215225,0.623834952712059,-0.1314241606742143,0.4978227913379669,0.8762670556704203,0.0700528811042507,0.4725260337193807,0.8757989406585693,0.0883150255928437,,vertical,frontal
2.17,0.4748653173446655,0.3592405915260315,-0.2052220702171325,0.5151598453521729,0.4134934842586517,-0.0868174508213996,0.4499063789844513,0.42031130194664,-0.077531412243843,0.5238072872161865,0.5086931586265564,-0.0454765893518924,0.4412356913089752,0.5193104147911072,-0.0405936539173126,0.5007625222206116,0.5922439098358154,-0.005734403617680073,0.4639060497283935,0.5928720831871033,0.0056639714166522,0.5000516772270203,0.7313235402107239,0.0019564018584787846,0.4674521088600158,0.734588086605072,0.010413650423288345,0.4808792740106583,0.3405063331127166,-0.2081740677356719,0.5221784114837646,0.6173103600740433,-0.1301741804927587,0.4436024501919746,0.6242190897464752,-0.1290559116750955,0.497731477022171,0.8769972721735636,0.0670054044264058,0.4724932511647542,0.8765344023704529,0.0861371221641699,,vertical,frontal
2.2,0.4750158488750458,0.359504222869873,-0.2112573981285095,0.5154738426208496,0.4138470888137817,-0.0908028483390808,0.4501185417175293,0.4204989373683929,-0.0830566585063934,0.5238562822341919,0.5111221671104431,-0.0484036356210708,0.4413696825504303,0.5200231075286865,-0.0465911962091922,0.5007675290107727,0.5924766659736633,-0.005438813474029303,0.4638964533805847,0.5928868651390076,0.0053667100146412,0.5000475645065308,0.7319391369819641,0.0019008697709068656,0.4674800038337707,0.734722912311554,0.009653222747147083,0.4811288118362427,0.340778574347496,-0.2142029240727424,0.5223629325628281,0.6186267733573914,-0.1320433672517538,0.4434249550104141,0.6252690404653549,-0.1342438571155071,0.4976658225059509,0.8777896761894226,0.0660596303641796,0.4724885125954945,0.8773660262425741,0.0841441955417394,,vertical,frontal
2.23,0.4753470420837402,0.3597509264945984,-0.2132411301136016,0.5157839059829712,0.4145858585834503,-0.0919517949223518,0.4503161907196045,0.4212334752082824,-0.0853106901049614,0.5240577459335327,0.5129191875457764,-0.0483932495117187,0.4416108429431915,0.5214900374412537,-0.0491358786821365,0.5007839202880859,0.5929237604141235,-0.005394432693719864,0.463896632194519,0.5930032134056091,0.0053214305080473,0.5000450015068054,0.7330725789070129,0.0018605589866638184,0.4675011932849884,0.7350192666053772,0.009640282951295376,0.4815181344747543,0.3409967631101608,-0.2159125745296478,0.5226428359746933,0.6195033490657806,-0.1312673185020685,0.4435532316565513,0.626980260014534,-0.1365846861153841,0.4976483384768168,0.8784332076708475,0.0650709536857903,0.4725222686926524,0.8778661092122396,0.0834600708136956,,vertical,frontal
