segundo,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,cara_prom_x,cara_prom_y,cara_prom_z,mano_izquierda_prom_x,mano_izquierda_prom_y,mano_izquierda_prom_z,mano_derecha_prom_x,mano_derecha_prom_y,mano_derecha_prom_z,pie_izquierdo_prom_x,pie_izquierdo_prom_y,pie_izquierdo_prom_z,pie_derecho_prom_x,pie_derecho_prom_y,pie_derecho_prom_z,Unnamed: 43,Etiqueta,Vista
1.13,0.5067897439002991,0.2973502576351166,-0.0828309580683708,0.5432568192481995,0.347220242023468,-0.2379135340452194,0.5423731803894043,0.3497573733329773,0.0631756708025932,0.5433909296989441,0.4736364185810089,-0.2620506882667541,0.5451090335845947,0.4676453471183777,0.0928387269377708,0.5553449392318726,0.564972460269928,-0.0895271673798561,0.5531423687934875,0.5641029477119446,0.0894175171852111,0.5555367469787598,0.7158557176589966,-0.0233070123940706,0.5519653558731079,0.7123040556907654,0.1670233756303787,0.5074183166027069,0.2736427843570709,-0.1090313926339149,0.5250159353017807,0.6025931239128113,-0.2299366518855095,0.5338023453950882,0.5855992883443832,0.0365986116230487,0.5491576194763184,0.8870463967323303,0.0314564872533082,0.5500413179397583,0.8606738646825155,0.2553298523028691,,vertical,lateral
1.17,0.5045449733734131,0.3019713759422302,-0.0746839120984077,0.5421159863471985,0.3472687304019928,-0.2326904386281967,0.541576087474823,0.3497437834739685,0.0681454017758369,0.5429708957672119,0.473349004983902,-0.2616847455501556,0.545127809047699,0.4671472311019897,0.0969375669956207,0.5557698607444763,0.5644737482070923,-0.0896694585680961,0.5537632703781128,0.5634757876396179,0.0895675718784332,0.5558059215545654,0.71491539478302,-0.0374244339764118,0.5525762438774109,0.7119233012199402,0.1672554314136505,0.5040894448757172,0.2780679196119308,-0.1013159342110157,0.5251046121120453,0.6022872924804688,-0.2320992089807987,0.5347537100315094,0.5855218917131424,0.0399343487806618,0.5491981108983358,0.886798361937205,0.0055334325879812,0.5503372947374979,0.861153244972229,0.2535407443841298,,vertical,lateral
1.2,0.5014375448226929,0.3069760501384735,-0.0740791112184524,0.5396681427955627,0.3472826182842254,-0.233728215098381,0.5401533842086792,0.349739670753479,0.0697797983884811,0.542625904083252,0.4733084440231323,-0.2616587281227112,0.5457155108451843,0.4669078290462494,0.0990031734108924,0.5565640926361084,0.5644540190696716,-0.0901301875710487,0.5553232431411743,0.5631805062294006,0.0900297537446022,0.5562742948532104,0.7150211334228516,-0.0331807434558868,0.5539887547492981,0.7118853330612183,0.1711362302303314,0.500486895442009,0.2827591359615325,-0.1008264264091849,0.5254035145044327,0.6022938191890717,-0.2300754301249981,0.536506325006485,0.5851802080869675,0.044354232493788,0.5491696000099182,0.8864969809850057,0.01567118242383,0.5505071679751078,0.8616134921709696,0.2677077601353327,,vertical,lateral
1.23,0.4988754987716675,0.3122539818286896,-0.0753169208765029,0.5383061766624451,0.3484913408756256,-0.2344962656497955,0.5373628735542297,0.3510522246360779,0.0689516812562942,0.5424455404281616,0.4736781120300293,-0.2628311514854431,0.546001136302948,0.4673321843147278,0.0981169790029525,0.5582985281944275,0.5643631815910339,-0.0910048633813858,0.5554958581924438,0.5630980730056763,0.0909141451120376,0.557047963142395,0.715087890625,-0.0343071110546588,0.5539920330047607,0.7105656862258911,0.1849288642406463,0.4970805794000625,0.2881887793540955,-0.1020385213196277,0.5266881883144379,0.6023821830749512,-0.2315701693296432,0.5380805283784866,0.585530087351799,0.0429274085909128,0.5490747292836508,0.8863940636316935,0.0099245943129062,0.549824078877767,0.8610016504923502,0.2935723761717478,,vertical,lateral
1.27,0.4950236082077026,0.3162347674369812,-0.0773932263255119,0.5360692739486694,0.3498009443283081,-0.2393627762794494,0.5349599123001099,0.3518866598606109,0.0680117085576057,0.54220050573349,0.473789781332016,-0.2666984498500824,0.5460116267204285,0.4672272801399231,0.0976094827055931,0.5595755577087402,0.5639514327049255,-0.0919635966420173,0.5567508339881897,0.5625918507575989,0.0918673872947692,0.5579866170883179,0.7151257395744324,-0.0328907705843448,0.5557316541671753,0.71059650182724,0.1854813545942306,0.4930450230836868,0.2927172034978866,-0.1040624052286148,0.5283016115427017,0.6026642769575119,-0.231638416647911,0.5384103506803513,0.5854678899049759,0.0446952651254832,0.5488798419634501,0.8863756060600281,0.016788691903154,0.5503926674524943,0.8619357148806254,0.2941685418287913,,vertical,lateral
1.3,0.4932575225830078,0.3204819560050964,-0.0785033628344535,0.5326842069625854,0.3512673079967499,-0.2414715737104416,0.533467173576355,0.3524823784828186,0.0677273124456405,0.5415716767311096,0.4744338989257812,-0.2669139802455902,0.5467396974563599,0.4672203958034515,0.0952208861708641,0.5599495768547058,0.5638630986213684,-0.0921983569860458,0.5590382218360901,0.5619478821754456,0.0920994132757186,0.5582484602928162,0.7168138027191162,-0.0269692689180374,0.5572023391723633,0.7103816270828247,0.186441570520401,0.4901318818330765,0.298233824968338,-0.105174209550023,0.529234766960144,0.6047196090221405,-0.2293158248066902,0.5392607152462006,0.5864038020372391,0.0427750907838344,0.5486121773719788,0.8867053389549255,0.0296611158798138,0.5515463749567667,0.8622675140698751,0.2993551691373189,,inclinandose,lateral
1.33,0.490264743566513,0.326519101858139,-0.0712766796350479,0.5295873880386353,0.35407555103302,-0.2384916692972183,0.5326400399208069,0.3533251583576202,0.0752848759293556,0.5410578846931458,0.4745592772960663,-0.2659641206264496,0.5485532879829407,0.4646936058998108,0.1037806421518325,0.5611379146575928,0.5636929869651794,-0.0930484309792518,0.5618279576301575,0.5611298680305481,0.092944748699665,0.5596010088920593,0.7171356081962585,-0.0133411455899477,0.557964563369751,0.7103962302207947,0.1824640184640884,0.4865454256534576,0.3047012448310852,-0.098004838079214,0.5309452265501022,0.6050418317317963,-0.2245774827897548,0.5414824038743973,0.5836491584777832,0.0578584009781479,0.5489130218823751,0.8864277601242065,0.0629087078074614,0.5509630441665649,0.8639311790466309,0.2907312413056691,,inclinandose,lateral
1.37,0.4863459765911102,0.3377957940101623,-0.0718482285737991,0.5268713235855103,0.358229786157608,-0.2413012087345123,0.5310313105583191,0.3552729189395904,0.0730758607387542,0.5406285524368286,0.4760969281196594,-0.2718839943408966,0.5485167503356934,0.4635795652866363,0.1019441410899162,0.5622209310531616,0.5632914900779724,-0.0933263003826141,0.5633483529090881,0.5599433183670044,0.0932365283370018,0.5614297389984131,0.7164847254753113,-0.0146431326866149,0.558904767036438,0.7095972299575806,0.1808434128761291,0.4819279730319977,0.3156893163919448,-0.0990554988384246,0.5324598699808121,0.6065666377544403,-0.2335283756256103,0.5442307889461517,0.5827547460794449,0.0545119736343622,0.5485925873120626,0.885821541150411,0.0514123852675159,0.5508827169736227,0.864486575126648,0.2804092367490132,,inclinandose,lateral
1.4,0.4846408367156982,0.3488257229328155,-0.0827062726020813,0.5240272879600525,0.3643088042736053,-0.2465981543064117,0.5300313234329224,0.3592997789382934,0.0625336468219757,0.5400541424751282,0.4812510311603546,-0.2754248082637787,0.5518132448196411,0.4643202722072601,0.0949508547782898,0.562679648399353,0.5634638667106628,-0.0932658836245536,0.5660673379898071,0.5596750378608704,0.0931729674339294,0.5620981454849243,0.7165164947509766,-0.0097833313047885,0.5595582127571106,0.7098294496536255,0.1761426627635955,0.4785409659147263,0.327744311094284,-0.1100206084549427,0.5342939794063568,0.6116942465305328,-0.2369932308793068,0.5463120341300964,0.5844868123531342,0.0519651873037219,0.5488876104354858,0.8856438994407654,0.0715234068532784,0.5507912834485372,0.8662777344385783,0.2731237262487411,,inclinandose,lateral
1.43,0.4811041951179504,0.3580452501773834,-0.088002473115921,0.5207816958427429,0.3683790862560272,-0.2527447342872619,0.5278564691543579,0.3623458445072174,0.0596634931862354,0.5395702719688416,0.4863137602806091,-0.281526118516922,0.5533515214920044,0.4669992327690124,0.0924057066440582,0.5642919540405273,0.5634735822677612,-0.0936431437730789,0.5686993598937988,0.5590867400169373,0.0935665965080261,0.5626730918884277,0.7165278792381287,-0.0102058472111821,0.5604556202888489,0.7098460793495178,0.183771327137947,0.4744925618171692,0.3392427295446396,-0.115524847432971,0.5359563231468201,0.6169177889823914,-0.2381949499249458,0.5475646108388901,0.5899766832590103,0.0486937686800956,0.5489394068717957,0.8857710560162863,0.0694201849400997,0.5512890617052714,0.8663888971010844,0.2921606500943501,,inclinandose,lateral
1.47,0.478831946849823,0.3679129779338836,-0.091409720480442,0.5179091095924377,0.3733046650886535,-0.2532371282577514,0.5251032114028931,0.3656716048717499,0.0560593605041503,0.5389912724494934,0.4900555312633514,-0.2825759351253509,0.552944004535675,0.4700320661067962,0.0885608866810798,0.5657294392585754,0.5638850927352905,-0.0928238555788993,0.5717471837997437,0.5590627789497375,0.0927691906690597,0.5625238418579102,0.7180997729301453,0.0005711234407499,0.5623348951339722,0.7106782793998718,0.1835632920265197,0.4711289286613464,0.3499280959367752,-0.1189701680094003,0.5371931046247482,0.6211006492376328,-0.241341982036829,0.5468742251396179,0.5942846089601517,0.0442476766183972,0.5488487084706625,0.8855420549710592,0.0986146256327629,0.5515968402226766,0.8675467570622762,0.2888859609762828,,inclinandose,lateral
1.5,0.4762777984142303,0.3789565861225128,-0.090870201587677,0.5146265625953674,0.3780069053173065,-0.2513099908828735,0.52214515209198,0.3695773482322693,0.0571200475096702,0.5379917025566101,0.4937552511692047,-0.2801918387413025,0.5526542067527771,0.4733873605728149,0.0886736959218978,0.5670188069343567,0.5644019842147827,-0.0928603410720825,0.5730313062667847,0.5590387582778931,0.0928098931908607,0.5626216530799866,0.7208232879638672,-0.0047241509892046,0.5627397298812866,0.7122203707695007,0.1822121441364288,0.4677576929330825,0.3616349577903747,-0.1174631923437118,0.5391364842653275,0.6270924806594849,-0.2394665107131004,0.5480897128582001,0.5983134061098099,0.0435047419741749,0.5482201178868612,0.8861145377159119,0.0789176026980082,0.5510293443997701,0.8679350813229879,0.2859281698862712,,inclinandose,lateral
1.53,0.474321573972702,0.388700783252716,-0.0824179723858833,0.5129285454750061,0.3844477534294128,-0.2494228780269622,0.5192590355873108,0.3768649995326996,0.0636630877852439,0.537591814994812,0.4981101453304291,-0.2786929011344909,0.5517820119857788,0.4794022738933563,0.0908461064100265,0.5698856115341187,0.5645528435707092,-0.0940806195139885,0.5735467076301575,0.558890163898468,0.0940578579902648,0.5641623139381409,0.7209080457687378,-0.0143753625452518,0.5631317496299744,0.7116259932518005,0.1810744851827621,0.4644799917936325,0.3734337300062179,-0.1085823856294155,0.5415454208850861,0.6282033026218414,-0.235652819275856,0.5485419780015945,0.6009536534547806,0.043553024996072,0.547929028669993,0.8864529331525167,0.0676570398112138,0.5500884850819906,0.8678676088651022,0.2809865673383077,,inclinandose,lateral
1.57,0.4729033410549164,0.3986684679985046,-0.0756818875670433,0.5116111040115356,0.3912413418292999,-0.2464396059513092,0.5170586705207825,0.3828757405281067,0.0719784274697303,0.5371421575546265,0.5032796859741211,-0.2780092060565948,0.5475332736968994,0.4882219731807709,0.0994631871581077,0.5716394782066345,0.5657364726066589,-0.0946567803621292,0.5754714012145996,0.5589859485626221,0.0946556478738784,0.5650588870048523,0.7248448729515076,-0.0271756127476692,0.5652115345001221,0.7139014601707458,0.180611714720726,0.4625262945890426,0.3848146319389343,-0.1020763689652085,0.5431923419237137,0.6325963735580444,-0.2354378066956997,0.5482360273599625,0.6047409772872925,0.0504285246133804,0.5469759901364645,0.8874807556470236,0.0422473531216383,0.550329347451528,0.8683729370435079,0.2776017189025879,,inclinandose,lateral
1.6,0.4715501368045807,0.406376302242279,-0.0759202241897583,0.5105711817741394,0.3970752656459808,-0.2464479357004165,0.5146706700325012,0.3888484835624695,0.0732800886034965,0.5369815230369568,0.5077894926071167,-0.2824943363666534,0.5446827411651611,0.493814468383789,0.1015419214963913,0.5737099647521973,0.566048264503479,-0.0957293808460235,0.5765951871871948,0.5590038895606995,0.0957546383142471,0.5662407279014587,0.7250940799713135,-0.0396540574729442,0.567272424697876,0.7141025066375732,0.1748127490282058,0.4613559663295746,0.3936222165822983,-0.102449033409357,0.5437992960214615,0.6379142850637436,-0.2436448410153389,0.548841655254364,0.6136525571346283,0.0510029140859842,0.5467023452123007,0.8877925674120585,0.0240125770991047,0.5506133437156677,0.8684121370315552,0.258821427822113,,inclinandose,lateral
1.63,0.4694409668445587,0.4168417155742645,-0.0693034753203392,0.5086498856544495,0.4048442542552948,-0.243257537484169,0.5127913355827332,0.3936194479465484,0.0788347423076629,0.5370163917541504,0.5137353539466858,-0.281835526227951,0.543655276298523,0.4977675080299377,0.1045910120010376,0.5754794478416443,0.5666003823280334,-0.0963255241513252,0.5779141187667847,0.5589941740036011,0.0963505655527114,0.5674018263816833,0.7251968383789062,-0.04496606066823,0.5681139826774597,0.7140902280807495,0.1688810586929321,0.4597841322422027,0.4046171307563782,-0.0954901501536369,0.5452194809913635,0.6447145640850067,-0.2363407984375953,0.5508044809103012,0.6169892102479935,0.0525921247899532,0.5467527707417806,0.8879497051239014,0.0218985949953397,0.5511744022369385,0.8680620392163595,0.251456211010615,,inclinandose,lateral
1.67,0.4672205150127411,0.4260569810867309,-0.0647455006837844,0.5065718293190002,0.4097872972488403,-0.238932728767395,0.5095764994621277,0.3993601500988006,0.0810798406600952,0.5370612740516663,0.5172936916351318,-0.2774927318096161,0.543025553226471,0.5011589527130127,0.1045140847563743,0.5775862336158752,0.5674958825111389,-0.0968620106577873,0.5790079832077026,0.5595161318778992,0.0969004109501838,0.5676344037055969,0.7262076735496521,-0.0513372607529163,0.5681476593017578,0.7146770358085632,0.1698399782180786,0.4570769846439361,0.415062004327774,-0.0906433152034878,0.547383040189743,0.6503403186798096,-0.2306531853973865,0.5531831085681915,0.6264418959617615,0.0512480186298489,0.5467935601870219,0.8886409600575765,0.0114571408679087,0.5510518550872803,0.8693420092264811,0.2576673279205958,,inclinandose,lateral
1.7,0.466596782207489,0.4358617067337036,-0.0608673505485057,0.5052035450935364,0.4136331677436828,-0.2319972962141037,0.5074644088745117,0.407633513212204,0.081404723227024,0.5371077656745911,0.5211595892906189,-0.2702506482601166,0.542679488658905,0.5058683753013611,0.1033849343657493,0.5796352028846741,0.5676544308662415,-0.0965862199664115,0.5795007944107056,0.5599623918533325,0.0966570451855659,0.5690476298332214,0.7264407277107239,-0.0499026253819465,0.5689084529876709,0.7156400680541992,0.1701564192771911,0.4557552605867386,0.4252471268177032,-0.085813239775598,0.5496017634868622,0.6541717797517776,-0.2262901216745376,0.5567096769809723,0.6298660933971405,0.0462167477235198,0.547248363494873,0.8883548577626547,0.0181416440755128,0.550488273302714,0.8699660102526346,0.2627052366733551,,inclinandose,lateral
1.73,0.4667838513851166,0.4437578320503235,-0.0583228208124637,0.5031344294548035,0.4201521277427673,-0.2288472652435302,0.5060456395149231,0.4126661121845245,0.0803585797548294,0.5372830629348755,0.5250872373580933,-0.2672908008098602,0.5430024862289429,0.5076779127120972,0.1025013849139213,0.5807275772094727,0.5677652955055237,-0.0965074971318245,0.5808113813400269,0.5598923563957214,0.0965583473443985,0.5698677897453308,0.7274016737937927,-0.0568866729736328,0.5701759457588196,0.7155903577804565,0.1697202026844024,0.4550310403108596,0.43258036673069,-0.0825679455883801,0.5516095906496048,0.6584130674600601,-0.2274437807500362,0.5621011406183243,0.631708025932312,0.0425043129362165,0.5476072033246359,0.8882218400637308,0.0066787581890821,0.5500658551851908,0.8698565165201823,0.2632290174563725,,inclinandose,lateral
1.77,0.466368556022644,0.4518560767173767,-0.0577629134058952,0.5019977688789368,0.424054890871048,-0.2279710620641708,0.5037121176719666,0.4198426008224487,0.0825705602765083,0.5373315215110779,0.5287284851074219,-0.2658547163009643,0.5424773097038269,0.5151914358139038,0.1028411760926246,0.5819728374481201,0.5672230124473572,-0.0969054400920867,0.5805631279945374,0.5598838329315186,0.0969915464520454,0.5706064105033875,0.7278350591659546,-0.0685080289840698,0.5710771083831787,0.7154161334037781,0.1743841767311096,0.4544534146785736,0.4404543995857238,-0.082494945731014,0.5527851432561874,0.6614460647106171,-0.2351248078048229,0.5600348114967346,0.6435867547988892,0.039971268735826,0.5475974281628927,0.888154943784078,-0.0115526591738065,0.5494224429130554,0.8698933521906534,0.2830144862333933,,inclinandose,lateral
1.8,0.4665468335151672,0.4589587152004242,-0.0451719388365745,0.5015919804573059,0.4277700185775757,-0.217561274766922,0.5026718974113464,0.4262293577194214,0.0911300331354141,0.5374215841293335,0.5294669270515442,-0.2551411688327789,0.5426009893417358,0.5185486674308777,0.1093928143382072,0.5830041170120239,0.5659120678901672,-0.0974138900637626,0.5806596279144287,0.5598443150520325,0.0975332856178283,0.5715364217758179,0.7276977300643921,-0.0770058259367942,0.5725253224372864,0.7151515483856201,0.1750072240829467,0.4549704641103744,0.4480248779058456,-0.0698748071910813,0.5538252294063568,0.6606393456459045,-0.2325337789952755,0.559805616736412,0.646692618727684,0.04297652002424,0.5479756792386373,0.8877377112706503,-0.0288556388889749,0.5488863786061605,0.870708684126536,0.284123420715332,,inclinandose,lateral
1.83,0.4662662446498871,0.4637835919857025,-0.0362580083310604,0.5011552572250366,0.4328280389308929,-0.2118892967700958,0.5022755861282349,0.4328036606311798,0.1024707704782486,0.5375839471817017,0.5337976813316345,-0.2499568313360214,0.5423996448516846,0.5263798236846924,0.123493418097496,0.5838600993156433,0.5651684999465942,-0.0990818366408348,0.581165611743927,0.5596493482589722,0.0992373526096344,0.5722873210906982,0.7269969582557678,-0.0823171362280845,0.5727723836898804,0.7140392661094666,0.1773494482040405,0.4545089453458786,0.4527379870414734,-0.0612098618876189,0.554836317896843,0.6617657691240311,-0.2313207909464836,0.5588206350803375,0.6486015468835831,0.0553252017125487,0.5482507348060608,0.8866459528605143,-0.0384529158473014,0.5493299762407938,0.8713860114415487,0.2856308420499165,,inclinandose,lateral
1.87,0.4664486944675445,0.4675205647945404,-0.0373263955116272,0.5012162327766418,0.4364733099937439,-0.2113352715969085,0.5014409422874451,0.4371291995048523,0.1042306274175643,0.538175642490387,0.5374352931976318,-0.2491526007652282,0.5422067642211914,0.5289309620857239,0.1271713972091674,0.5851557850837708,0.5648717284202576,-0.0994277521967887,0.5811626315116882,0.5596346259117126,0.0995911136269569,0.5733882188796997,0.7272680401802063,-0.0760392621159553,0.5722506046295166,0.7140406370162964,0.1654815077781677,0.4545285224914551,0.4575503021478653,-0.0622812844347208,0.5559701025485992,0.6634691804647446,-0.2305212654173374,0.5586399734020233,0.646636351943016,0.057344950735569,0.5481106837590536,0.8862554828325907,-0.0168822536167378,0.5493701696395874,0.8734699289004008,0.2703778644402821,,inclinandose,lateral
1.9,0.4666975438594818,0.4708812534809112,-0.0415108166635036,0.5007731318473816,0.4389995336532593,-0.2135189920663833,0.500452995300293,0.4405094087123871,0.1033446490764617,0.5388814806938171,0.5391733646392822,-0.2513093650341034,0.5418729782104492,0.5287002921104431,0.128421664237976,0.5860744714736938,0.5644809603691101,-0.0999651774764061,0.580963134765625,0.5590640902519226,0.1001577973365783,0.5741474032402039,0.728077232837677,-0.079618752002716,0.572123646736145,0.7139104604721069,0.1756277382373809,0.45478835105896,0.4614593118429184,-0.0666714418446645,0.5571048557758331,0.6647519767284393,-0.2324596308171749,0.5590856671333313,0.6436071991920471,0.0568906655535101,0.5480773448944092,0.8862171769142151,-0.0191825216946502,0.5489005843798319,0.87328573067983,0.3018820285797119,,inclinandose,lateral
1.93,0.4663805961608886,0.4745292365550995,-0.0444907024502754,0.501448392868042,0.4414008855819702,-0.2148602306842804,0.4996158182621002,0.4447191655635834,0.102264866232872,0.5398867130279541,0.5422016978263855,-0.2523647844791412,0.5419238805770874,0.5302149653434753,0.1301978975534439,0.5866225361824036,0.5629879236221313,-0.0999240279197692,0.5807406306266785,0.5581381320953369,0.1001170426607132,0.5748867392539978,0.7281114459037781,-0.0847279950976371,0.5718304514884949,0.7137697339057922,0.1683703511953354,0.454586836695671,0.4649412840604782,-0.0697978204640094,0.5579298436641693,0.6658374816179276,-0.2345325611531734,0.5593715757131577,0.6460781693458557,0.0587475467473268,0.5486950278282166,0.8861642678578695,-0.0401497694353262,0.5488669673601786,0.8725300033887228,0.2752387523651123,,inclinandose,lateral
1.97,0.4657878875732422,0.4762519299983978,-0.040322221815586,0.5011675357818604,0.443977415561676,-0.212570384144783,0.4995976984500885,0.4441900551319122,0.1064440235495567,0.5404694676399231,0.5436130166053772,-0.2523964643478393,0.5420028567314148,0.5300384759902954,0.1345247328281402,0.5864627361297607,0.5619358420372009,-0.100597470998764,0.5814824104309082,0.5560734272003174,0.10079887509346,0.5748482942581177,0.727467954158783,-0.0792701467871666,0.5721335411071777,0.713612973690033,0.1674374341964721,0.4538339912891388,0.4666731745004654,-0.0658787100110203,0.5582908689975739,0.6664484590291977,-0.2349703498184681,0.5613304078578949,0.6445345431566238,0.0628893682733178,0.548981785774231,0.8855856458346049,-0.0321984101707736,0.5490487416585287,0.8716578483581543,0.2666427791118622,,inclinandose,lateral
2.0,0.465694397687912,0.4760375022888183,-0.0250420533120632,0.501055121421814,0.4438288509845733,-0.1969497948884964,0.499446302652359,0.4455612003803253,0.1220741719007492,0.5408381819725037,0.5439146757125854,-0.2378030568361282,0.5420539379119873,0.53003990650177,0.1492619514465332,0.5862224102020264,0.5609207153320312,-0.100821241736412,0.5819844603538513,0.5545975565910339,0.1010291203856468,0.5747172236442566,0.7274388670921326,-0.0830191820859909,0.5725947618484497,0.7133365273475647,0.15938201546669,0.4539914488792419,0.4659801244735718,-0.0503524381667375,0.5583757758140564,0.6666133403778076,-0.2252794504165649,0.5616516172885895,0.6435240060091019,0.0743081578984856,0.5489664276440939,0.8855186303456625,-0.0343960610528787,0.5490561127662659,0.8712148865063986,0.2532051205635071,,inclinandose,lateral
2.03,0.465320885181427,0.475617378950119,-0.0272481348365545,0.5009275078773499,0.4443205893039703,-0.1980227679014206,0.4994963109493255,0.4433752298355102,0.1214193701744079,0.540946900844574,0.5443374514579773,-0.2396856695413589,0.5420960783958435,0.5285951495170593,0.1483314782381057,0.5859484672546387,0.5594136714935303,-0.1012447401881218,0.5820083618164062,0.5521924495697021,0.1014594882726669,0.5747082233428955,0.7260897755622864,-0.0792799964547157,0.573309063911438,0.7124187350273132,0.1543342620134353,0.4537672460079193,0.4650927007198334,-0.0525245413184165,0.5583609193563461,0.6661592423915863,-0.2261747941374778,0.5616358667612076,0.6385472565889359,0.0737741813063621,0.5488629937171936,0.885092298189799,-0.0373953556021054,0.5489578048388163,0.8713608582814535,0.2332433511813481,,inclinandose,lateral
2.07,0.464918702840805,0.4761812090873718,-0.0281925071030855,0.5011369585990906,0.4444720149040222,-0.202728196978569,0.4995412528514862,0.4438523352146148,0.1147120296955108,0.5412258505821228,0.5453132390975952,-0.2413434088230133,0.5420781373977661,0.5284528136253357,0.1405887305736541,0.585906445980072,0.5581730604171753,-0.1011135280132293,0.5819301009178162,0.5507021546363831,0.1013194993138313,0.5746669173240662,0.7255449891090393,-0.078060857951641,0.5736429691314697,0.7119538187980652,0.1541235893964767,0.4534270495176315,0.4655959010124206,-0.0544079614803195,0.5584244728088379,0.6663760244846344,-0.2343999966979026,0.5616660416126251,0.6386891901493073,0.0706992978230118,0.5490351319313049,0.8849190473556519,-0.0308182692776123,0.5490785837173462,0.8710707028706869,0.2361194292704264,,inclinandose,lateral
2.1,0.4650665819644928,0.4760984778404236,-0.0324438996613025,0.5012791752815247,0.4432712495326996,-0.2024586945772171,0.4997730255126953,0.444455623626709,0.112378180027008,0.5414746999740601,0.5444582104682922,-0.2421478927135467,0.5420956015586853,0.5281774401664734,0.139713853597641,0.5858771800994873,0.5571938753128052,-0.1010495945811271,0.5818473696708679,0.5500396490097046,0.1012459099292755,0.5749291181564331,0.7254269123077393,-0.0787735432386398,0.5740960240364075,0.7117348909378052,0.1453313529491424,0.4536067456007003,0.4656812608242034,-0.0581619321368634,0.558465763926506,0.6658859103918076,-0.2329256683588028,0.5615693628787994,0.6391853541135788,0.0678009307011962,0.5491644541422526,0.8847564458847046,-0.038300996646285,0.5492264827092489,0.8708226482073466,0.2133994201819102,,inclinandose,lateral
2.13,0.4656739234924316,0.4744597673416137,-0.0337571948766708,0.501491129398346,0.4420590102672577,-0.2040006667375564,0.4999993741512298,0.4442358016967773,0.1106567680835723,0.541505753993988,0.5435236096382141,-0.2440434992313385,0.5418724417686462,0.5280749201774597,0.1397136002779007,0.5858420133590698,0.5565119981765747,-0.1006933003664016,0.58179771900177,0.5495922565460205,0.100910447537899,0.574973464012146,0.7253516912460327,-0.0776697397232055,0.5741018056869507,0.7114933133125305,0.1408044546842575,0.453973913192749,0.4641141206026077,-0.0591406916268169,0.5583924204111099,0.6655497997999191,-0.2365254499018192,0.5614858567714691,0.6386334151029587,0.066455939784646,0.5492348472277323,0.8845505118370056,-0.0355139033248027,0.549161454041799,0.8708237012227377,0.210983191927274,,inclinandose,lateral
2.17,0.4658879041671753,0.4741284251213074,-0.0338753871619701,0.5016120076179504,0.4406392872333526,-0.2052186280488968,0.5001574754714966,0.4430890381336212,0.1099544912576675,0.5414856672286987,0.5431193113327026,-0.2445162832736969,0.5416128635406494,0.5278425812721252,0.142956793308258,0.5859025716781616,0.556099534034729,-0.100648358464241,0.5817334055900574,0.5494385361671448,0.1008765548467636,0.5749115943908691,0.7251931428909302,-0.0724053159356117,0.5739902853965759,0.7113804221153259,0.1426736116409301,0.4540704071521759,0.4633633881807327,-0.0601458231918513,0.5582624673843384,0.6643053889274597,-0.2401390671730041,0.5612580180168152,0.6374802738428116,0.0677213305607438,0.5493176380793253,0.8844143350919088,-0.0283671750997503,0.549107829729716,0.870871106783549,0.2185784975687662,,inclinandose,lateral
2.2,0.4663715958595276,0.467191219329834,-0.0401328839361667,0.5021727681159973,0.4387905895709991,-0.2099737823009491,0.5005125999450684,0.4400036633014679,0.1095772162079811,0.5414714217185974,0.5421802997589111,-0.2511173188686371,0.5416283011436462,0.5263600945472717,0.1414783746004104,0.5858336687088013,0.5562598705291748,-0.1006183251738548,0.5817090272903442,0.5489261746406555,0.1008549034595489,0.5749258995056152,0.7251915335655212,-0.0685802474617958,0.5739147067070007,0.7109662294387817,0.1465560048818588,0.4543080925941467,0.4565172135829926,-0.0672473683953285,0.5581907629966736,0.6631967574357986,-0.2457996495068073,0.5604707449674606,0.6322016268968582,0.0669511929154396,0.5493234395980835,0.8841872413953146,-0.0200559318933907,0.5490517616271973,0.8708149393399557,0.2276456703742345,,inclinandose,lateral
2.23,0.4666111767292022,0.4579337835311889,-0.0410552658140659,0.5027872323989868,0.4359740614891052,-0.2104759216308593,0.5015630722045898,0.4320964217185974,0.1091490760445594,0.5412963032722473,0.539331316947937,-0.251536875963211,0.5416300892829895,0.5212392210960388,0.1414880454540252,0.5858058929443359,0.5562740564346313,-0.1004330962896347,0.581670343875885,0.5474359393119812,0.1006775274872779,0.5748543739318848,0.72502601146698,-0.0633157789707183,0.5738710165023804,0.7099871039390564,0.1482865065336227,0.454699221253395,0.4470648616552353,-0.0684345010435208,0.5577734857797623,0.6609915345907211,-0.2436821982264518,0.5591617822647095,0.6153026521205902,0.0667671458795666,0.5493822693824768,0.8841849764188131,-0.0114115080796182,0.5489910840988159,0.8706230123837789,0.2282716085513433,,inclinandose,lateral
