segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;;Vista
1.13;0.5679609775543213;0.4833470284938812;-0.039304688572883606;0.5265634655952454;0.4602768123149872;0.1130140870809555;0.5369275212287903;0.4873315393924713;-0.16335603594779968;0.4865407645702362;0.5122928023338318;0.1301823854446411;0.5136852860450745;0.586483359336853;-0.16842128336429596;0.44942644238471985;0.5425363183021545;0.08762621134519577;0.44762346148490906;0.5510138869285583;-0.08746512979269028;0.4691135585308075;0.67732173204422;0.08320146054029465;0.46976205706596375;0.6862674951553345;-0.06992965191602707;0.5748548805713654;0.4666513741016388;-0.02455064677633345;0.45834561437368393;0.553988441824913;0.0763070173561573;0.5063752084970474;0.6901126801967621;-0.09134156443178654;0.49623851974805194;0.830375075340271;0.11058469365040462;0.49667155742645264;0.8442749381065369;-0.050726210698485374;;lateral
1.17;0.5704320073127747;0.49479055404663086;-0.045069754123687744;0.5282847881317139;0.4717981219291687;0.11699450016021729;0.5373917818069458;0.4974437355995178;-0.16795389354228973;0.49624618887901306;0.5435019135475159;0.1356256753206253;0.5153887867927551;0.5996920466423035;-0.1745678037405014;0.4495444893836975;0.5415688157081604;0.08797728270292282;0.4484504759311676;0.5504468679428101;-0.0877889022231102;0.4695729911327362;0.6762717962265015;0.09621585160493851;0.46988919377326965;0.6837729215621948;-0.07362356036901474;0.5766395926475525;0.4777629852294922;-0.029510067775845528;0.466934971511364;0.6099201887845993;0.08418936841189861;0.5070161074399948;0.7036869525909424;-0.0972858127206564;0.4959748287995656;0.8301140268643697;0.1365031749010086;0.49597543478012085;0.843185027440389;-0.05255606149633726;;lateral
1.2;0.5700619220733643;0.5074118375778198;-0.036224644631147385;0.5288305878639221;0.4778388738632202;0.12734577059745789;0.5380337834358215;0.5041323304176331;-0.162894606590271;0.49784770607948303;0.5521898865699768;0.14239205420017242;0.5163578391075134;0.6087057590484619;-0.16846433281898499;0.4488544166088104;0.5402063131332397;0.09162010997533798;0.4491799473762512;0.5503360629081726;-0.0914284810423851;0.47099894285202026;0.676433265209198;0.11580614000558853;0.4710879325866699;0.6840148568153381;-0.07388703525066376;0.5765355467796326;0.49093728363513944;-0.02087614334304817;0.4763149097561836;0.6204312145709991;0.08883403055369854;0.5091640949249268;0.7104736119508743;-0.08854520879685879;0.4954286317030589;0.8282152811686198;0.16977596779664358;0.49537335832913715;0.843445360660553;-0.04696489249666532;;lateral
1.23;0.5697429776191711;0.5164720416069031;-0.023135149851441383;0.5303680896759033;0.4829479157924652;0.12866352498531342;0.5391671061515808;0.5101911425590515;-0.15261685848236084;0.4993412494659424;0.5522960424423218;0.14000746607780457;0.5181867480278015;0.6146628260612488;-0.15558603405952454;0.4483812749385834;0.5381110906600952;0.09154363721609116;0.44957348704338074;0.5493262410163879;-0.09138751775026321;0.4717736840248108;0.6734875440597534;0.11853085458278656;0.47210437059402466;0.6813433170318604;-0.07329681515693665;0.5765017569065094;0.5008540898561478;-0.008692595595493912;0.4776162654161453;0.6111650317907333;0.0865483321249485;0.5198036134243011;0.7111040651798248;-0.0575698958709836;0.49481643239657086;0.8203044335047404;0.17538819213708243;0.4963160852591197;0.8417911529541016;-0.04344543938835462;;lateral
1.27;0.5689234733581543;0.525087833404541;-0.010573165491223335;0.5299559235572815;0.4894612431526184;0.13211771845817566;0.5390140414237976;0.5205912590026855;-0.1410464346408844;0.497389554977417;0.5470487475395203;0.14237304031848907;0.5182433724403381;0.6283285021781921;-0.14031140506267548;0.44710788130760193;0.5358594059944153;0.09135133028030396;0.44987621903419495;0.5488990545272827;-0.09117669612169266;0.47133031487464905;0.6723984479904175;0.11973931640386581;0.47279101610183716;0.6810241341590881;-0.05914335325360298;0.5760584592819213;0.5103159934282303;0.00350215001963079;0.47336050122976303;0.602389469742775;0.09861152619123459;0.519065648317337;0.7339929342269897;-0.04550917912274599;0.49311936895052594;0.8186467289924622;0.17845383286476135;0.4961327811082204;0.8400042851765951;-0.015084314417132797;;lateral
1.3;0.568941056728363;0.5319223999977112;-0.01681186445057392;0.5301806926727295;0.4941161572933197;0.12968133389949799;0.5386822819709778;0.5317960977554321;-0.14985837042331696;0.49691110849380493;0.5390088558197021;0.1512555181980133;0.5186464786529541;0.6388276219367981;-0.15471456944942474;0.44740161299705505;0.5333319902420044;0.09174313396215439;0.44993823766708374;0.5488941073417664;-0.09158448129892349;0.47111132740974426;0.6701334118843079;0.12218501418828964;0.4728916883468628;0.6809982657432556;-0.05505895987153053;0.5761489629745483;0.5182762563228607;-0.001975223736371845;0.4668608829379082;0.5709711462259293;0.12359764985740185;0.5205137133598328;0.7476722300052643;-0.07264425419270992;0.4932573437690735;0.8184066414833069;0.18325088918209076;0.4949732224146525;0.8396944204966227;-0.010841254455347856;;lateral
1.33;0.5692054629325867;0.5393288731575012;0.0007667758036404848;0.5303888916969299;0.5017430186271667;0.14409536123275757;0.5391241312026978;0.5399526953697205;-0.13207541406154633;0.4962855577468872;0.5471116900444031;0.16011430323123932;0.5193955302238464;0.645674467086792;-0.14116068184375763;0.4472297430038452;0.5296741127967834;0.09164976328611374;0.44974738359451294;0.5464580655097961;-0.09149817377328873;0.47013503313064575;0.6669485569000244;0.12478077411651611;0.4728843867778778;0.6777070164680481;-0.05137042701244354;0.5766832232475281;0.5257329106330871;0.01695009821560234;0.4648594260215759;0.584822416305542;0.11873042955994606;0.5210330784320831;0.7503726631402969;-0.05016506742686033;0.4943385223547618;0.8186121384302775;0.19064905246098837;0.4955981373786926;0.8396422266960144;-0.014087369743113717;;lateral
1.37;0.5694478154182434;0.5463874340057373;-0.02131994254887104;0.5302836298942566;0.5146759748458862;0.13706783950328827;0.5387880206108093;0.5460358262062073;-0.14574477076530457;0.5100224614143372;0.6168607473373413;0.14418894052505493;0.5202057361602783;0.6524255871772766;-0.14942441880702972;0.44754359126091003;0.5300886631011963;0.08911307156085968;0.4495098292827606;0.5460141897201538;-0.08898867666721344;0.4706152081489563;0.6671152710914612;0.12298527359962463;0.47412264347076416;0.6761803030967712;-0.04955591261386871;0.576912271976471;0.5326544046401978;-0.004967209999449551;0.49786166846752167;0.6905969530344009;0.09289402328431606;0.5255154371261597;0.762187197804451;-0.09459172561764717;0.494981328646342;0.8192307154337565;0.18569053709506989;0.49592835704485577;0.8393163283665975;-0.005722785679002603;;lateral
1.4;0.5691977739334106;0.5518935322761536;-0.024698562920093536;0.5303921103477478;0.5181922316551208;0.1360824853181839;0.5386235117912292;0.5516158938407898;-0.14285063743591309;0.508798360824585;0.6094474792480469;0.14086517691612244;0.5213754773139954;0.6524112224578857;-0.15593528747558594;0.44765642285346985;0.5277478098869324;0.08603590726852417;0.449615478515625;0.5457167029380798;-0.08591078221797943;0.4706422686576843;0.665852427482605;0.1196923553943634;0.47419336438179016;0.6752948760986328;-0.04387589171528816;0.5765364766120911;0.5379694283008576;-0.008117361855693162;0.49758704006671906;0.679859459400177;0.08611274510622025;0.5248930752277374;0.758206695318222;-0.09415502473711967;0.49671032031377155;0.817583700021108;0.18272365629673004;0.49642401933670044;0.8373307585716248;0.0031631700694561005;;lateral
1.43;0.5689247846603394;0.5545845627784729;-0.02647443488240242;0.5309419631958008;0.5209833383560181;0.13387110829353333;0.5385295152664185;0.5584965944290161;-0.1399758756160736;0.5080649852752686;0.6000257730484009;0.13983628153800964;0.5214418172836304;0.6572914719581604;-0.153072789311409;0.4482164978981018;0.5257383584976196;0.08476323634386063;0.4494177997112274;0.545424222946167;-0.08463847637176514;0.4706464111804962;0.6629216074943542;0.11625798791646957;0.4743530750274658;0.6747437119483948;-0.04272341728210449;0.5762245059013367;0.5412184953689575;-0.010953631743905134;0.4976317062973976;0.6732341051101685;0.08621386997401714;0.5253688395023346;0.7609957158565521;-0.08027136139571667;0.49719151854515076;0.8153886397679647;0.18152512113253275;0.4964057008425395;0.8338198661804199;0.0029071190704902015;;lateral
1.47;0.5680624842643738;0.5588337779045105;-0.027625061571598053;0.5307852625846863;0.5196686387062073;0.12750673294067383;0.5384330153465271;0.5609210133552551;-0.1412247121334076;0.5041834115982056;0.584295928478241;0.1437748819589615;0.5217131972312927;0.6615167856216431;-0.1570391207933426;0.44831663370132446;0.5232111811637878;0.08419479429721832;0.4492233097553253;0.5443986058235168;-0.08405766636133194;0.47046488523483276;0.6609360575675964;0.10624893009662628;0.4743538200855255;0.6742326617240906;-0.045035772025585175;0.5759365439414978;0.546458101272583;-0.012198824214283376;0.4915110394358635;0.6546101272106171;0.10178768448531628;0.5251341462135315;0.7670660316944122;-0.08411959931254387;0.4970204830169678;0.8141657114028931;0.16525840759277344;0.49600515762964886;0.8337727387746176;0.0012407849232355754;;lateral
1.5;0.5666677951812744;0.5599441528320312;-0.0014716029400005937;0.5306318998336792;0.5134493708610535;0.12546363472938538;0.5386679172515869;0.5656658411026001;-0.13599124550819397;0.5010917782783508;0.524634838104248;0.21089191734790802;0.5213797688484192;0.6648597121238708;-0.1716393530368805;0.44870463013648987;0.5219951868057251;0.08305637538433075;0.44860318303108215;0.54598468542099;-0.08312588185071945;0.472309410572052;0.6597303748130798;0.09822673350572586;0.47569572925567627;0.6746324896812439;-0.03778114914894104;0.5751580893993378;0.5472985327243804;0.012168834393378347;0.4629639834165573;0.5284229516983032;0.2895924597978592;0.5257604718208313;0.7706693559885025;-0.12912224233150482;0.4967079857985179;0.8122373421986898;0.15103701502084732;0.49524455269177753;0.833398679892222;0.015038720021645227;;lateral
1.53;0.5666394829750061;0.5638467669487;-0.15190203487873077;0.5310274362564087;0.5207194089889526;0.03837352246046066;0.5372423529624939;0.5685542225837708;-0.2377496361732483;0.5013949275016785;0.5290719866752625;0.17586493492126465;0.5212365388870239;0.6709519028663635;-0.28074508905410767;0.450792133808136;0.5230287909507751;0.08358162641525269;0.4475380778312683;0.5458754897117615;-0.08361173421144485;0.47408032417297363;0.6605559587478638;0.09241820126771927;0.4763861298561096;0.6746532320976257;-0.06072014197707176;0.5750901222229003;0.5514554381370544;-0.13716111406683923;0.4639298692345619;0.5686976313591003;0.2464299276471138;0.525766909122467;0.780656635761261;-0.26495715230703354;0.49653856952985126;0.8188032309214274;0.15567142764727274;0.4948035677274068;0.8337644338607788;0.002257025490204493;;lateral
1.57;0.5660848617553711;0.5693816542625427;-0.10187964141368866;0.5312265157699585;0.5231024026870728;0.06291612982749939;0.5366442203521729;0.5708186030387878;-0.21111591160297394;0.4990865886211395;0.5371172428131104;0.16487595438957214;0.5211226344108582;0.6713252663612366;-0.257875919342041;0.45095324516296387;0.523417055606842;0.08484412729740143;0.4466480314731598;0.5458558797836304;-0.08495373278856277;0.47418129444122314;0.6612132787704468;0.09807711839675903;0.47626107931137085;0.6748429536819458;-0.05808740854263306;0.5749373316764832;0.5571874558925629;-0.08615098614245653;0.4652679115533829;0.5763958543539047;0.22177895531058311;0.5253154337406158;0.7842315435409546;-0.22900397703051567;0.49639615416526794;0.8241103092829386;0.17358200252056122;0.49525967240333557;0.8350110848744711;0.002918018028140068;;lateral
1.6;0.5659689903259277;0.5696986317634583;-0.06815961748361588;0.5313723087310791;0.5198827981948853;0.06778177618980408;0.5365126729011536;0.5722193121910095;-0.2075890451669693;0.49926289916038513;0.5403421521186829;0.19211024045944214;0.5210040211677551;0.673081636428833;-0.2217385470867157;0.45093834400177;0.5225698947906494;0.08496153354644775;0.4466048777103424;0.5460276007652283;-0.08505365997552872;0.47404396533966064;0.6616145968437195;0.0961022675037384;0.4761786460876465;0.6750815510749817;-0.05621680989861488;0.5748740434646606;0.5579651236534119;-0.05240595284849405;0.4675154536962509;0.5648694336414337;0.26937805116176605;0.5231282562017441;0.7862366586923599;-0.17806166410446167;0.4955054720242818;0.8250836730003357;0.15570686012506485;0.49476029475529987;0.8358244895935059;-0.0004918978859980901;;lateral
1.63;0.5659067034721375;0.5679881572723389;-0.04660981521010399;0.5313833355903625;0.5172243118286133;0.06859341263771057;0.536507785320282;0.5724919438362122;-0.18628227710723877;0.5008429884910583;0.5268862843513489;0.21958617866039276;0.5209218263626099;0.6723635792732239;-0.21367312967777252;0.45069029927253723;0.5217342972755432;0.08455895632505417;0.4467645287513733;0.5461992025375366;-0.08467721194028854;0.4739437699317932;0.6618383526802063;0.08964643627405167;0.476118803024292;0.6751709580421448;-0.05324966087937355;0.5748087763786316;0.5568183779716491;-0.0322812607511878;0.4694400355219841;0.5288149118423462;0.34756992012262344;0.5218491852283478;0.7859232723712921;-0.1661275178194046;0.49467138449350995;0.8253499666849772;0.14516372481981912;0.4944375455379486;0.8360236684481303;-0.0029887985438108444;;lateral
1.67;0.5656135678291321;0.5683403611183167;-0.020011434331536293;0.5313664674758911;0.5161986947059631;0.10945364087820053;0.5364114046096802;0.5744836330413818;-0.15505726635456085;0.5008112192153931;0.529742956161499;0.23326092958450317;0.5209252834320068;0.674110472202301;-0.19620269536972046;0.4504042863845825;0.5211000442504883;0.08447276055812836;0.4468085467815399;0.5462163686752319;-0.08458922058343887;0.4739096760749817;0.6621043682098389;0.09071628749370575;0.4761122465133667;0.675281286239624;-0.04754633828997612;0.5745088398456574;0.5572265625;-0.005275224702199921;0.47017181664705276;0.5364963561296463;0.35271117091178894;0.5210894793272018;0.7889670133590698;-0.15470589697360992;0.49423131346702576;0.8255730072657267;0.14499308913946152;0.49408258001009625;0.8362256089846293;-0.0019360830386479695;;lateral
1.7;0.5648024678230286;0.5681819319725037;0.049470510333776474;0.5307990908622742;0.5149050951004028;0.14300064742565155;0.5372353196144104;0.5778437256813049;-0.10430166870355606;0.5007658004760742;0.5210899114608765;0.2512480616569519;0.5210145115852356;0.6765601634979248;-0.14879129827022552;0.44976940751075745;0.5198889970779419;0.08366700261831284;0.44688472151756287;0.5480059385299683;-0.08380963653326035;0.4738370180130005;0.6607529520988464;0.09430821239948273;0.4762139916419983;0.6756969094276428;-0.047333043068647385;0.5735078513622284;0.5568540573120118;0.06152957761660218;0.4707878455519676;0.5268564373254776;0.3741873651742935;0.5210507810115814;0.7925304770469666;-0.11959141306579113;0.49408939480781555;0.8248194654782613;0.14802711208661398;0.49384735027949017;0.8362365961074829;-0.0196741235946926;;lateral
1.73;0.5646232962608337;0.5692799687385559;0.039742887020111084;0.5303376317024231;0.5145413875579834;0.1515984833240509;0.5374024510383606;0.5766061544418335;-0.10772432386875153;0.5012073516845703;0.5227344036102295;0.25738635659217834;0.521126925945282;0.6785908937454224;-0.1420534998178482;0.44923797249794006;0.5195502042770386;0.08368834853172302;0.4468762278556824;0.5482087731361389;-0.08380786329507828;0.47385403513908386;0.6599308252334595;0.09490722417831421;0.4764547049999237;0.6757241487503052;-0.047198958694934845;0.57321338057518;0.5577403783798218;0.05349465738981962;0.47929687052965164;0.5424914658069611;0.36459194868803024;0.5209013968706131;0.7943527549505234;-0.09658953361213207;0.4939467708269755;0.824239989121755;0.15170918653408685;0.4937620361646016;0.836311936378479;-0.024913910310715437;;lateral
1.77;0.5644063949584961;0.5673535466194153;0.08125816285610199;0.5294321775436401;0.5139375925064087;0.166743203997612;0.5376336574554443;0.5759454369544983;-0.07959286123514175;0.5015251040458679;0.5285100340843201;0.2686029374599457;0.5211853384971619;0.6793186068534851;-0.11580536514520645;0.4487956464290619;0.519413411617279;0.08340765535831451;0.4469168186187744;0.5482873320579529;-0.08352653682231903;0.47381529211997986;0.6596146821975708;0.10028683394193649;0.4765470027923584;0.6758279204368591;-0.04928191378712654;0.5727426946163178;0.5557493805885315;0.09323546402156353;0.4812707155942917;0.5451229810714722;0.3854968994855881;0.5205647796392441;0.7947076112031937;-0.07673555053770542;0.49395639697710675;0.8236695329348246;0.15383626023928323;0.493771493434906;0.8363061745961508;-0.03993806925912698;;lateral
1.8;0.5637307167053223;0.5665426850318909;0.08382701128721237;0.5284390449523926;0.5133612155914307;0.16975152492523193;0.5382831692695618;0.5753599405288696;-0.07609953731298447;0.5014815330505371;0.530662477016449;0.27103158831596375;0.5215113162994385;0.6783140301704407;-0.1199551597237587;0.44857215881347656;0.5190654397010803;0.08320070803165436;0.4469420611858368;0.5482341051101685;-0.08332467824220657;0.4737865924835205;0.6587989330291748;0.10319290310144424;0.47666698694229126;0.675801157951355;-0.05068448185920715;0.5718516886234284;0.5550000667572021;0.09582781791687012;0.48026201128959656;0.5441365838050842;0.39161379635334015;0.5202845931053162;0.792069673538208;-0.08752522058784962;0.494902640581131;0.8184670209884644;0.15489834547042847;0.4938407739003499;0.8354720671971639;-0.04340623443325361;;lateral
1.83;0.5631184577941895;0.5675445199012756;0.08300816267728806;0.5271379947662354;0.5137953162193298;0.17476865649223328;0.5387547016143799;0.5747272372245789;-0.07584618777036667;0.5013319849967957;0.5453240871429443;0.2620217800140381;0.5227228403091431;0.6781460642814636;-0.1089656874537468;0.448401540517807;0.519185483455658;0.08320032060146332;0.44695669412612915;0.5480965375900269;-0.08331315964460373;0.4738275408744812;0.6587826609611511;0.10665997862815857;0.47683992981910706;0.6758145093917847;-0.0499187596142292;0.571197110414505;0.5557479977607727;0.09549331683665514;0.48593586683273315;0.5739411413669586;0.34837640076875687;0.520253136754036;0.790089800953865;-0.05731562804430723;0.4953815738360087;0.8172835310300192;0.15646305680274963;0.4942168593406677;0.8349701364835104;-0.03951627636949221;;lateral
1.87;0.5631608366966248;0.5679404139518738;0.07454933971166611;0.5270861387252808;0.5144050717353821;0.17726658284664154;0.5401449203491211;0.5738556981086731;-0.07850013673305511;0.5011849403381348;0.551395833492279;0.251659095287323;0.5229847431182861;0.6772144436836243;-0.10988785326480865;0.4483179748058319;0.5192645788192749;0.08347839117050171;0.4470936059951782;0.5478867292404175;-0.08358287811279297;0.47383710741996765;0.6582308411598206;0.10942003130912781;0.47698158025741577;0.6755720376968384;-0.04948119819164276;0.5712700188159943;0.5556678175926208;0.08841068241745234;0.4854487255215645;0.5840559303760529;0.3241966515779495;0.5202557891607285;0.7889074087142944;-0.04972297325730324;0.49556489785512287;0.816616932551066;0.15836715698242188;0.4941580494244893;0.8347969849904379;-0.03758483628431956;;lateral
1.9;0.5634287595748901;0.5674254298210144;0.0930543839931488;0.5270346999168396;0.512845516204834;0.18259011209011078;0.5404191017150879;0.5732947587966919;-0.06770159304141998;0.5011643767356873;0.550621747970581;0.2679573595523834;0.5229397416114807;0.6764583587646484;-0.09606751799583435;0.44833046197891235;0.5191562175750732;0.08346892148256302;0.44712623953819275;0.5477617383003235;-0.08357129991054535;0.4740162193775177;0.6574651002883911;0.10918404906988144;0.4770330786705017;0.6753923892974854;-0.04935607686638832;0.5713204264640808;0.5544857084751129;0.10588601790368557;0.4879617914557457;0.580515667796135;0.35258788615465164;0.5202652662992477;0.7886469811201096;-0.03613516315817833;0.49589187900225323;0.8159404397010803;0.15848869582017264;0.49427958329518634;0.8347019553184509;-0.04100523764888445;;lateral
1.93;0.5641024112701416;0.5669258832931519;0.06527433544397354;0.5273141860961914;0.5146531462669373;0.1747325360774994;0.5407441258430481;0.5729223489761353;-0.08255001157522202;0.5014069676399231;0.5578964352607727;0.25513756275177;0.5229819416999817;0.6761484146118164;-0.10560972988605499;0.4483377933502197;0.5191746354103088;0.0839209035038948;0.44733303785324097;0.5479152798652649;-0.0839756652712822;0.47420230507850647;0.6572474241256714;0.11099334061145782;0.47731292247772217;0.6753872632980347;-0.05082717165350914;0.5715486764907837;0.5543472349643708;0.07886878689751028;0.4937342405319214;0.6016782224178314;0.302816778421402;0.5204052180051804;0.7857643216848373;-0.032719111535698175;0.4962675968805949;0.8156569997469584;0.1616027057170868;0.4948977629343669;0.834457516670227;-0.03887477144598961;;lateral
1.97;0.5643438100814819;0.5668885111808777;0.06021818146109581;0.5275479555130005;0.51739501953125;0.17447064816951752;0.5410086512565613;0.5727941989898682;-0.08488906174898148;0.5024777054786682;0.562454104423523;0.2504095137119293;0.523224413394928;0.675744354724884;-0.1071171686053276;0.44840481877326965;0.5191590189933777;0.08448252826929092;0.447345107793808;0.547903835773468;-0.08449822664260864;0.47511377930641174;0.6573191285133362;0.1105046346783638;0.47770342230796814;0.6753271818161011;-0.05342641472816467;0.571650767326355;0.554159528017044;0.07363359495066106;0.4976624846458435;0.6101691126823425;0.29727980494499207;0.5207834839820862;0.7847762256860733;-0.03921360895037651;0.4968556861082713;0.8154284159342448;0.16135831673940024;0.49547897775967914;0.834354043006897;-0.042945919558405876;;lateral
2.0;0.5642399191856384;0.5646679401397705;0.08855936676263809;0.5275173187255859;0.5170792937278748;0.19819378852844238;0.5411432981491089;0.5701660513877869;-0.05880417302250862;0.5024588704109192;0.5686671733856201;0.2692584693431854;0.5231865048408508;0.6744109392166138;-0.08455375581979752;0.44839128851890564;0.5189764499664307;0.08445591479539871;0.44828200340270996;0.5478946566581726;-0.0844726711511612;0.47512534260749817;0.656310498714447;0.11007225513458252;0.47826799750328064;0.6753343939781189;-0.053377535194158554;0.571500039100647;0.5516134858131408;0.10294276773929596;0.5010467991232872;0.6120818257331848;0.30405017733573914;0.5212300568819046;0.7798655033111572;-0.0207898763474077;0.4974038898944855;0.8137053847312927;0.1499393731355667;0.4959186414877574;0.8342867890993754;-0.04941863566637039;;lateral
2.03;0.564244270324707;0.5608004927635193;0.12273428589105606;0.5252891182899475;0.5168132185935974;0.21009531617164612;0.5410675406455994;0.569725751876831;-0.03784209489822388;0.5025290846824646;0.5642492771148682;0.2729286253452301;0.523171603679657;0.6721435785293579;-0.058999016880989075;0.4490981996059418;0.5188432335853577;0.08430782705545425;0.4484894871711731;0.5471805930137634;-0.08433834463357925;0.47518306970596313;0.6564472913742065;0.11202281713485718;0.4782353937625885;0.6748822331428528;-0.053161874413490295;0.5714022099971772;0.5470096290111541;0.1367047667503357;0.49851467460393906;0.6042298078536987;0.3076172173023224;0.5215267986059189;0.7769009172916412;0.010911476390901953;0.4968814452489217;0.8138011495272318;0.1489931344985962;0.49479302763938904;0.8338811198870341;-0.05772018805146217;;lateral
2.07;0.5643700361251831;0.5549283623695374;0.09702977538108826;0.5253652334213257;0.5166282057762146;0.19272859394550323;0.5412848591804504;0.5639589428901672;-0.05072038993239403;0.502668023109436;0.5788825750350952;0.21190771460533142;0.523064136505127;0.6655137538909912;-0.060280922800302505;0.44947707653045654;0.5188514590263367;0.08415920287370682;0.4486173093318939;0.5444546937942505;-0.08418348431587219;0.4751739799976349;0.6569594144821167;0.11136705428361893;0.47812119126319885;0.6746949553489685;-0.057612381875514984;0.5714113414287567;0.5413962066173553;0.11113466173410416;0.5024955570697784;0.6443461179733276;0.18213463574647903;0.5217098295688629;0.7694833427667618;0.030506999231874943;0.49546348055203754;0.8163562019666036;0.15080925325552622;0.4944940010706584;0.8337583343187968;-0.06098065649469694;;lateral
2.1;0.5650784373283386;0.5508328676223755;0.07245049625635147;0.526210367679596;0.517135500907898;0.1873464733362198;0.5419474840164185;0.5596920251846313;-0.06167931109666824;0.5025568008422852;0.5846309661865234;0.1946435421705246;0.5224701762199402;0.6604416370391846;-0.07929237186908722;0.4494703412055969;0.5188539028167725;0.08445047587156296;0.44889697432518005;0.54140305519104;-0.08445389568805695;0.47006672620773315;0.6582357883453369;0.10872957855463028;0.47808876633644104;0.6745793223381042;-0.057959556579589844;0.5718837976455688;0.5377879858016967;0.08949843496084213;0.49994245171546936;0.6538642942905426;0.15651250630617142;0.5217572450637817;0.7652297168970108;0.010406924775452353;0.4946751793225606;0.8177177508672079;0.14784800012906393;0.49439749121665955;0.8337055246035258;-0.054362934082746506;;lateral
2.13;0.5653111934661865;0.5480756163597107;0.05878603830933571;0.5264732837677002;0.5176650881767273;0.18401001393795013;0.5417200326919556;0.5547143816947937;-0.0649624690413475;0.508573055267334;0.6077304482460022;0.1912597268819809;0.5222316980361938;0.6569777727127075;-0.08680588006973267;0.44937753677368164;0.5188138484954834;0.08487336337566376;0.4488946795463562;0.5388296246528625;-0.08485253155231476;0.4679286479949951;0.6585817337036133;0.10871297866106033;0.47802451252937317;0.6737871766090393;-0.05982816964387894;0.5719735860824585;0.5343492269515991;0.07687051221728325;0.5044414699077606;0.6937743276357651;0.15153047069907188;0.5218385607004166;0.7643647193908691;-0.010020128975156695;0.4943546752134959;0.818791131178538;0.14926548798878989;0.4940703809261322;0.833567480246226;-0.05498219653964043;;lateral
2.17;0.5654536485671997;0.5437316298484802;0.008648248389363289;0.5270527005195618;0.5215169191360474;0.1526760756969452;0.5409561991691589;0.5478214025497437;-0.10370725393295288;0.510430097579956;0.6286845803260803;0.16076672077178955;0.5207723379135132;0.6525650024414062;-0.12429624050855637;0.4491545557975769;0.51882004737854;0.08492188155651093;0.44883206486701965;0.5350580811500549;-0.08487488329410553;0.466572642326355;0.6607393622398376;0.10436936467885971;0.4778255820274353;0.6731476187705994;-0.059155501425266266;0.5723940014839173;0.529395192861557;0.0250945383682847;0.5105222165584564;0.7246813327074051;0.1162697970867157;0.5199505090713501;0.7620631605386734;-0.0717510562390089;0.49342580636342365;0.8195875485738119;0.14841169863939285;0.49343380331993103;0.8337118228276571;-0.0392252995322148;;lateral
2.2;0.5665565133094788;0.5371192097663879;-0.001070873811841011;0.5276762843132019;0.5222302079200745;0.14517143368721008;0.5404442548751831;0.538790762424469;-0.11430080235004425;0.5107465982437134;0.6306430697441101;0.1609167754650116;0.5200004577636719;0.6462386250495911;-0.14091479778289795;0.4491698741912842;0.519222617149353;0.08492401242256165;0.44856318831443787;0.5323044061660767;-0.08487293124198914;0.4701378643512726;0.6626635789871216;0.09975627809762955;0.47719666361808777;0.6727396845817566;-0.059012360870838165;0.5733007609844207;0.521175765991211;0.015628416517574805;0.5084514617919922;0.729399174451828;0.12089992128312588;0.5178505033254623;0.7579598724842072;-0.10381455719470978;0.4931795299053192;0.8200252056121826;0.14481294403473535;0.4930194814999898;0.8339793880780538;-0.03509455764045318;;lateral
2.23;0.5672861337661743;0.5266232490539551;-0.002753963926807046;0.5289610624313354;0.5204463601112366;0.1454848349094391;0.5404403805732727;0.5296835899353027;-0.11599965393543243;0.5125265121459961;0.6199244856834412;0.16855181753635406;0.5197430849075317;0.6336357593536377;-0.14388322830200195;0.4491681456565857;0.5192193388938904;0.08492199331521988;0.448565810918808;0.5311806797981262;-0.08486749231815338;0.4714899957180023;0.6625725030899048;0.09300590306520462;0.4767663776874542;0.6716544032096863;-0.05857006087899208;0.5738941848278045;0.5108022153377533;0.013140477845445276;0.5082233399152756;0.7066623717546463;0.12560203671455383;0.5180418789386749;0.7423150837421417;-0.1015396174043417;0.4945695201555888;0.8198602199554443;0.13371886561314264;0.4946649173895518;0.8332705895105997;-0.032511755203207336;;lateral
