segundo,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,cara_prom_x,cara_prom_y,cara_prom_z,mano_izquierda_prom_x,mano_izquierda_prom_y,mano_izquierda_prom_z,mano_derecha_prom_x,mano_derecha_prom_y,mano_derecha_prom_z,pie_izquierdo_prom_x,pie_izquierdo_prom_y,pie_izquierdo_prom_z,pie_derecho_prom_x,pie_derecho_prom_y,pie_derecho_prom_z,Unnamed: 43,Etiqueta,Vista,Etiqueta 
1.9,0.6137757897377014,0.2905697524547577,-0.0006692192400805,0.5862514972686768,0.3328954577445984,0.1573193371295929,0.5811547040939331,0.3216688334941864,-0.135222315788269,0.5792123079299927,0.4198269248008728,0.1934765577316284,0.5776369571685791,0.3668699264526367,-0.2763565182685852,0.5878641605377197,0.5464562177658081,0.09216222912073135,0.5840851068496704,0.5475519895553589,-0.09218279272317886,0.5904501676559448,0.6972787976264954,0.0736211165785789,0.6007882952690125,0.7025551199913025,-0.0928301960229873,0.6124313592910766,0.2687354564666748,0.0144317832076922,0.5790598541498184,0.5168767496943474,0.151763379573822,0.6082135587930679,0.4208302274346351,-0.3915423154830932,0.5966375867525736,0.8662798007329305,0.0895516773064931,0.6049834489822388,0.8852996031443278,-0.1007747302452723,,,frontal,girando
1.93,0.6157302856445312,0.2899675667285919,-0.0048288870602846,0.586358368396759,0.3313854038715362,0.1559324115514755,0.5832263231277466,0.322664201259613,-0.1351267397403717,0.5827869772911072,0.4152452647686004,0.2071843892335891,0.5824223756790161,0.3783372044563293,-0.2673524618148803,0.5880772471427917,0.546684205532074,0.0899512991309166,0.5852980017662048,0.547375500202179,-0.08995255827903748,0.590531051158905,0.6973398327827454,0.0733869150280952,0.6005854606628418,0.7044664621353149,-0.0895846486091613,0.6141444027423859,0.2687301695346832,0.0081891964189708,0.5906706601381302,0.4928205162286758,0.2340052984654903,0.6257189810276031,0.4186737611889839,-0.3757565841078758,0.5971397161483765,0.866468091805776,0.0861242078244686,0.6040072441101074,0.8863815069198608,-0.0940776715675989,,,frontal,girando
1.97,0.6170556545257568,0.2894119322299957,-0.0080900089815258,0.5853654742240906,0.3311378061771393,0.1548081189393997,0.5844972133636475,0.3230768740177154,-0.1452174037694931,0.5821213126182556,0.4234598577022552,0.201360210776329,0.5910751223564148,0.3899056017398834,-0.267434149980545,0.5883424878120422,0.5470958352088928,0.09276867657899857,0.5861104726791382,0.5476478934288025,-0.09278344362974167,0.5915252566337585,0.6987436413764954,0.0813553482294082,0.5995957255363464,0.7056816816329956,-0.086683839559555,0.6157236695289612,0.2685925841331482,0.0068329094909131,0.5843530595302582,0.5242472141981125,0.1806267984211444,0.644488513469696,0.4166650921106338,-0.3638941049575805,0.59778360525767,0.8669350345929464,0.1002580150961875,0.6035917202631632,0.8877368569374084,-0.083226008961598,,,frontal,girando
2.0,0.6189664006233215,0.2880736291408539,-0.0088946055620908,0.5850194692611694,0.3310867547988891,0.1610807627439499,0.5874791145324707,0.3245721459388733,-0.1548239141702652,0.5722208023071289,0.4454483687877655,0.2006103247404098,0.6018313765525818,0.3963815867900848,-0.2747209072113037,0.5881856679916382,0.5456726551055908,0.09791058301925659,0.5856029987335205,0.5467462539672852,-0.09794928878545761,0.5946265459060669,0.6993733048439026,0.0995242446660995,0.5987803339958191,0.7058473229408264,-0.0875846594572067,0.6172522723674774,0.2679871708154678,0.0076022399589419,0.5845306813716888,0.5493399649858475,0.1655273139476776,0.6634856909513474,0.4153295531868934,-0.3728804066777229,0.5981904864311218,0.8670162757237753,0.1321863556901613,0.6037603219350179,0.8898943463961283,-0.0793230744699637,,,frontal,girando
2.03,0.6204732656478882,0.2879914343357086,-0.017560452222824,0.5860580801963806,0.3312057554721832,0.1567112654447555,0.592080295085907,0.3299597501754761,-0.1580456048250198,0.5785862803459167,0.4420624077320099,0.1929472088813781,0.6149678230285645,0.4028083980083465,-0.2640110552310943,0.5878493785858154,0.5434871912002563,0.09975659102201462,0.5859785079956055,0.5466814041137695,-0.09978707879781723,0.5958287119865417,0.6975496411323547,0.121073380112648,0.5995017290115356,0.7058447599411011,-0.0987902730703353,0.6183868467807769,0.2678541392087936,-0.0011971914907917,0.5877958834171295,0.542720764875412,0.1316975858062505,0.6779206693172455,0.4128952324390411,-0.3280600309371948,0.5978477597236633,0.862804631392161,0.1703843673070272,0.6042974789937338,0.8896471063296,-0.1066151907046635,,,frontal,girando
2.07,0.621726930141449,0.2873463928699493,-0.0226331073790788,0.5842520594596863,0.3311507403850555,0.1471880972385406,0.5976555943489075,0.3357096314430237,-0.1656883507966995,0.571664571762085,0.4385553002357483,0.1850776374340057,0.6258686780929565,0.4049475789070129,-0.2705614864826202,0.5870911478996277,0.5399190783500671,0.10052322596311569,0.5863978266716003,0.5464601516723633,-0.10063128173351288,0.5975708365440369,0.691486120223999,0.163827896118164,0.5993740558624268,0.7053765654563904,-0.1054420545697212,0.6188594102859497,0.2674072444438934,-0.0065399333834648,0.5820587128400803,0.5383326262235641,0.1562195010483265,0.6955534368753433,0.4127085730433464,-0.3517946228384971,0.5959125558535258,0.8524684111277262,0.2519327849149704,0.6050578951835632,0.8894260923067728,-0.1277549167474111,,,frontal,girando
2.1,0.6221641898155212,0.2868083119392395,-0.0029228955972939,0.5757704973220825,0.3311947584152221,0.1465665996074676,0.6063745021820068,0.3401163816452026,-0.1617516428232193,0.555629551410675,0.4073037207126617,0.3335008919239044,0.6397281289100647,0.4070572257041931,-0.2876468002796173,0.5813004970550537,0.5344430208206177,0.1009208932518959,0.589871346950531,0.545090913772583,-0.10115952044725418,0.5981108546257019,0.6822836399078369,0.149960458278656,0.5999874472618103,0.7021112442016602,-0.1136011034250259,0.61936075091362,0.2668129682540893,0.0104081083554774,0.5381480902433395,0.4140624031424522,0.5555618554353714,0.7096762955188751,0.4136515185236931,-0.3859961703419685,0.5956267515818278,0.8464775681495667,0.2143635203440984,0.6049075325330099,0.8886045217514038,-0.1410993188619613,,,frontal,girando
2.13,0.6222966909408569,0.2868497967720032,0.0073970267549157,0.5686711668968201,0.3312461674213409,0.1463600993156433,0.6102302074432373,0.3404262661933899,-0.160032719373703,0.5555511713027954,0.4001031517982483,0.3178053200244903,0.6480639576911926,0.4054723381996155,-0.2833506464958191,0.5773377418518066,0.5344444513320923,0.09940498322248459,0.5898609757423401,0.5441730618476868,-0.0996406301856041,0.5984869599342346,0.6782979965209961,0.144073337316513,0.600030779838562,0.7000163793563843,-0.1104826852679252,0.6197214126586914,0.2668432116508484,0.019572882913053,0.541455015540123,0.4096523076295852,0.5276465266942978,0.7226115018129349,0.4121468514204025,-0.3612558245658874,0.5964921712875366,0.8452340165774027,0.2059629559516906,0.6057699918746948,0.887967069943746,-0.1447967290878296,,,frontal,girando
2.17,0.6213162541389465,0.2864934206008911,0.0043381652794778,0.5647054314613342,0.3323759138584137,0.1269704848527908,0.6159998774528503,0.3410522639751434,-0.1588185131549835,0.5433900952339172,0.3978094756603241,0.3186140656471252,0.657694935798645,0.4041232466697693,-0.2464509308338165,0.5748583674430847,0.5341771841049194,0.09979964792728424,0.5908303260803223,0.5423282384872437,-0.10009583830833435,0.6007221937179565,0.6710686087608337,0.171174556016922,0.5997284650802612,0.6998967528343201,-0.0914418548345565,0.6192842662334442,0.2660368651151657,0.0135119141777977,0.5417493730783463,0.3878563791513443,0.5394009351730347,0.731299877166748,0.4095292165875435,-0.2874894961714744,0.6031065583229065,0.8428945938746134,0.2631387809912364,0.6060852805773417,0.8878366549809774,-0.0919995134075482,,,frontal,girando
2.2,0.6212359666824341,0.2858589291572571,0.0195893086493015,0.5629563331604004,0.3325266242027282,0.0890400037169456,0.6245518326759338,0.3416354954242706,-0.1513067036867141,0.5411147475242615,0.397116869688034,0.288698136806488,0.6708436608314514,0.4030025899410248,-0.2187978774309158,0.5712435245513916,0.5342444777488708,0.09857254475355148,0.5958030223846436,0.5428670048713684,-0.09899091720581055,0.5996979475021362,0.6650033593177795,0.23960642516613,0.6001021265983582,0.7023535370826721,-0.0707367286086082,0.6173878312110901,0.2651636749505996,0.0207306684926152,0.5266675800085068,0.389730267226696,0.4528757408261299,0.7422744482755661,0.410255953669548,-0.2652588337659836,0.6024564901987711,0.8203749656677246,0.3887457847595215,0.606144388516744,0.8872803449630737,-0.0693455214301745,,,frontal,girando
2.23,0.6210062503814697,0.2841961979866028,0.0219954773783683,0.56105637550354,0.3325816988945007,0.0814072266221046,0.6275449991226196,0.3413476049900055,-0.1508286446332931,0.5285283327102661,0.3907908499240875,0.2675710320472717,0.6743534207344055,0.4023085534572601,-0.2180543392896652,0.5699313282966614,0.5360288619995117,0.09495940059423447,0.5998180508613586,0.5438152551651001,-0.09535472840070724,0.5953428745269775,0.6655382513999939,0.2761264443397522,0.6018242835998535,0.7047637701034546,-0.0581032633781433,0.6160308957099915,0.2631612747907638,0.0219599723815917,0.5280134528875351,0.3898076117038727,0.4496408775448799,0.7491149306297302,0.4093875363469124,-0.2611197605729103,0.602428138256073,0.7988167802492777,0.4538823962211609,0.6072971622149149,0.8865969578425089,-0.0577810555696487,,,frontal,girando
2.27,0.6191001534461975,0.2836741209030151,0.0133409006521105,0.5565536022186279,0.3343198597431183,0.0509354583919048,0.6288073658943176,0.3411223292350769,-0.1493734568357467,0.525813639163971,0.3929959237575531,0.1882060319185257,0.6752998232841492,0.4016013741493225,-0.1915026009082794,0.5693479776382446,0.5386114716529846,0.08664774149656296,0.6019927263259888,0.545232892036438,-0.08694638311862946,0.5936662554740906,0.6617001295089722,0.2871909141540527,0.6031085848808289,0.7067095637321472,-0.0371509380638599,0.6137992441654205,0.2623998343944549,0.0128093831939622,0.5142773687839508,0.3920240178704262,0.3503430858254432,0.7536567151546478,0.4086369201540947,-0.2056139968335628,0.6024930675824484,0.7904144128163656,0.4851740598678589,0.607666810353597,0.8862683971722921,-0.0189112266998563,,,frontal,girando
2.3,0.6146849989891052,0.2831610441207886,0.045624129474163,0.553790271282196,0.3381851315498352,0.0586628839373588,0.6304461359977722,0.3409397900104522,-0.1302400678396225,0.5227221250534058,0.3947261273860931,0.2004514038562774,0.679629921913147,0.3996004164218902,-0.1579820811748504,0.5697258710861206,0.5424966216087341,0.082283154129982,0.6028379201889038,0.546090304851532,-0.08248607814311981,0.5926795601844788,0.6646419167518616,0.2676827013492584,0.6045964956283569,0.7077522873878479,-0.0436066649854183,0.6101076602935791,0.2620609909296035,0.0400903729721903,0.5306817442178726,0.3846496418118477,0.3757968097925186,0.7586191296577454,0.4082764387130737,-0.1536431349813938,0.6014534036318461,0.7892800768216451,0.4493068158626556,0.6082672874132792,0.8857109347979227,-0.0366963086028893,,,frontal,girando
2.33,0.610959529876709,0.2830817103385925,0.0385418981313705,0.5537987351417542,0.3389639556407928,0.0344409123063087,0.6316192746162415,0.3418528139591217,-0.1303585022687912,0.5187259912490845,0.3938881158828735,0.1137325689196586,0.6809856295585632,0.3976389765739441,-0.180355966091156,0.5709527134895325,0.5437002182006836,0.07903067022562027,0.6018031239509583,0.5463133454322815,-0.0792241245508194,0.5927556157112122,0.6666969656944275,0.2715658247470855,0.6047142148017883,0.7076778411865234,-0.0544499829411506,0.6083535611629486,0.2621035307645797,0.0332997765392065,0.4852501079440117,0.3928959295153618,0.201798815280199,0.7579371780157089,0.4059733152389526,-0.2177738510072231,0.6024616161982218,0.7973358035087585,0.4623289306958516,0.608645518620809,0.8848450779914856,-0.0549187834064165,,,frontal,girando
2.37,0.6094828844070435,0.282265156507492,0.0430961735546588,0.5533115267753601,0.3392861485481262,0.0238100551068782,0.6330337524414062,0.3421230912208557,-0.1236073225736618,0.5145597457885742,0.3924110829830169,0.0810681357979774,0.6814085245132446,0.3961979746818542,-0.1564806848764419,0.5715895891189575,0.5449548959732056,0.07203428447246552,0.604171633720398,0.5470133423805237,-0.07229465246200562,0.5926281809806824,0.6712979674339294,0.2421980798244476,0.6071876883506775,0.7088542580604553,-0.0377418063580989,0.6070743680000306,0.2615231066942215,0.0360936835524626,0.4753769412636757,0.3973481059074402,0.1473277620971202,0.7587857246398926,0.4059471637010574,-0.1612790077924728,0.6020475625991821,0.8236810366312662,0.392041544119517,0.609204113483429,0.884312093257904,-0.0176274354259173,,,frontal,girando
2.4,0.6066004633903503,0.2821424603462219,0.0703391730785369,0.5509427189826965,0.3398416936397552,0.031594518572092,0.6336058974266052,0.3423643410205841,-0.1021598801016807,0.5110418796539307,0.3928561210632324,0.0778902694582939,0.6829306483268738,0.3929163813591003,-0.1378122717142105,0.5702085494995117,0.5503279566764832,0.06945536285638809,0.6076703071594238,0.5491653084754944,-0.06977608799934387,0.5884512066841125,0.6782979369163513,0.2278890013694763,0.6147825121879578,0.7098003625869751,-0.0434493124485015,0.6036790549755097,0.2609871923923492,0.0607636764645576,0.4697901904582977,0.4001324474811554,0.128374844789505,0.7578379362821579,0.4047601073980331,-0.1455569416284561,0.6009283463160197,0.8299500743548075,0.3769009709358215,0.6106307705243429,0.8815219402313232,-0.0298510369223852,,,frontal,girando
2.43,0.6043875217437744,0.2819456756114959,0.0664374083280563,0.5514145493507385,0.3404172658920288,0.0012306299759075,0.635963499546051,0.343811422586441,-0.0960315614938736,0.509117603302002,0.3934617340564728,0.0211794171482324,0.6810892820358276,0.3912208676338196,-0.1035519912838935,0.5702298283576965,0.5535467267036438,0.06466589868068695,0.6091853380203247,0.5506411790847778,-0.06502258032560349,0.5889812111854553,0.6813897490501404,0.2176325023174286,0.6181289553642273,0.7093622088432312,-0.0696369260549545,0.6014306604862213,0.2608806878328323,0.0547579477308318,0.460167221724987,0.4021451249718666,0.0566424299031496,0.7489273101091385,0.4035565927624702,-0.0725806504487991,0.6011436184247335,0.8344330390294393,0.3678163290023803,0.6115726232528687,0.8778617183367411,-0.0551565128068129,,,frontal,girando
2.47,0.6017942428588867,0.2817509472370147,0.1242046654224395,0.5506182909011841,0.3412199914455414,0.0231733955442905,0.6369975209236145,0.3440771996974945,-0.046453446149826,0.5070900321006775,0.3934977948665619,0.0347844026982784,0.6806313395500183,0.3887995183467865,-0.029262002557516,0.570042610168457,0.5542823076248169,0.06013796478509903,0.6102983951568604,0.5509431958198547,-0.06051986292004585,0.588499903678894,0.6859522461891174,0.1862363517284393,0.6221888065338135,0.7037841081619263,-0.0787549763917923,0.5991064012050629,0.2607846111059189,0.1111444072797894,0.4583396390080452,0.403281070291996,0.0875811818987131,0.7345203310251236,0.4017525836825371,0.0566031541675329,0.6010785301526388,0.8471420605977377,0.2533473620812098,0.6128502488136292,0.8715933760007223,-0.0867347717285156,,,frontal,girando
2.5,0.6007527709007263,0.2804512679576874,0.1131259649991989,0.5511617660522461,0.3420702517032623,0.0257623214274644,0.6379936337471008,0.3440273106098175,-0.0609928406774997,0.5056343078613281,0.3929266929626465,0.0389043875038623,0.6809217929840088,0.3890653550624847,-0.0924961045384407,0.5695058107376099,0.553963303565979,0.06200353428721428,0.6113954782485962,0.5508976578712463,-0.06239240616559982,0.5870012044906616,0.6879672408103943,0.1637749522924423,0.624021589756012,0.6924335360527039,-0.0790026411414146,0.5979035079479218,0.259810933470726,0.1021560493856668,0.4528796896338463,0.4038309901952743,0.0764256808906793,0.7485538274049759,0.4004915505647659,-0.0864174477756023,0.601013203461965,0.8527084191640218,0.2381335248549779,0.6161235570907593,0.8670506874720255,-0.0818168334662914,,,frontal,girando
2.53,0.600645899772644,0.2801028490066528,0.1247952580451965,0.5515737533569336,0.3419613838195801,0.0135599989444017,0.638964831829071,0.3439496457576751,-0.0432246141135692,0.5035138130187988,0.3918744325637817,0.046400424093008,0.6813039779663086,0.388685405254364,-0.0122577510774135,0.569290816783905,0.5535642504692078,0.048523690551519394,0.6135291457176208,0.5504810810089111,-0.048868220299482346,0.5860723257064819,0.6906554102897644,0.1257009655237198,0.6240227818489075,0.6861793994903564,-0.048365794122219,0.5975869536399842,0.2595404118299484,0.1101020751520991,0.4629415050148964,0.4018204361200332,0.1267590951174497,0.7262846380472183,0.3949231058359146,0.0983622968196868,0.6009978453318278,0.8580165902773539,0.1786107867956161,0.6210766235987345,0.8645827770233154,-0.0247566563387711,,,frontal,girando
2.57,0.600391685962677,0.2777835130691528,0.1087624207139015,0.5522377490997314,0.3414303064346313,-0.0485154539346694,0.6402885317802429,0.3438462018966675,-0.062675692141056,0.5032590627670288,0.3904810845851898,-0.0372447930276393,0.6805915236473083,0.388525128364563,-0.0377596020698547,0.570013701915741,0.5532721877098083,0.021767931059002876,0.6148726344108582,0.5494058132171631,-0.02216954715549946,0.5856630206108093,0.6956478953361511,0.1256309151649475,0.6217065453529358,0.6874016523361206,0.038695964962244,0.5972444772720337,0.258666455745697,0.0784296726807951,0.4473491311073303,0.4023585319519043,-0.0004961127124261,0.7332060039043427,0.3952250406146049,0.0308239818550646,0.6024922529856364,0.8656089305877686,0.2455704162518183,0.624558170636495,0.8632928530375162,0.1231686398386955,,,frontal,girando
2.6,0.6011590361595154,0.2775764763355255,0.1120116859674453,0.5524989366531372,0.3413657248020172,-0.0256434679031372,0.6409728527069092,0.3430782556533813,-0.0328293852508068,0.5024501085281372,0.390294998884201,-0.0284014157950878,0.6806418895721436,0.3882140815258026,0.024776205420494,0.5712361335754395,0.5542576313018799,0.014338552951812744,0.617673397064209,0.5487061738967896,-0.014774128794670105,0.5852940678596497,0.7015677094459534,0.1040770635008812,0.6213898658752441,0.6874420642852783,0.0151562253013253,0.5978789687156677,0.2584467202425003,0.0923743899911642,0.4426809251308441,0.402764618396759,-0.0060013490256096,0.7356022447347641,0.395113505423069,0.1491800993680954,0.600281556447347,0.8691670695940653,0.2216759324073791,0.6288067102432251,0.8571730057398478,0.087538655847311,,,frontal,girando
2.63,0.6016193628311157,0.2762293219566345,0.1014165356755256,0.5533674359321594,0.3413406610488891,-0.0669548884034156,0.641966700553894,0.3417471945285797,-0.0325936339795589,0.5031408667564392,0.3904191553592682,-0.0760203376412391,0.6813104152679443,0.3879766762256622,0.0237955432385206,0.5731542110443115,0.5559444427490234,-0.008127495646476746,0.6196051836013794,0.5486982464790344,0.00764110591262579,0.5852097272872925,0.7054644823074341,0.1170147061347961,0.6214752197265625,0.68755704164505,0.1095834374427795,0.5983309149742126,0.257555690407753,0.080855085607618,0.4400782585144043,0.4033942446112633,-0.0552175603806972,0.7357245683670044,0.3956482857465744,0.127523835748434,0.6006444692611694,0.8701876799265543,0.2477442969878514,0.6342349648475647,0.8536073168118795,0.224296768506368,,,frontal,girando
2.67,0.6012871861457825,0.2762756049633026,0.1089040115475654,0.5557799339294434,0.3413039743900299,-0.0544252917170524,0.6433653831481934,0.3415262997150421,-0.003255178919062,0.5048409700393677,0.390571653842926,-0.0745333433151245,0.6814731955528259,0.3892807960510254,0.0803318098187446,0.576264500617981,0.5559340119361877,-0.008846009150147438,0.6222641468048096,0.5483677387237549,0.008387120440602303,0.58455890417099,0.7034924626350403,0.0767029151320457,0.6233946681022644,0.6831027269363403,0.0509975589811801,0.5973429143428802,0.2575658828020096,0.088831327855587,0.4401695802807808,0.4037898778915405,-0.0470262486487627,0.7351325452327728,0.3965941295027733,0.2346145845949649,0.6006932854652405,0.8683406710624695,0.1649604688088099,0.6375510096549988,0.8520396749178568,0.1114295671383539,,,frontal,girando
2.7,0.6002481579780579,0.2762500345706939,0.1189775168895721,0.5591785907745361,0.3405206799507141,-0.0584095381200313,0.6436620950698853,0.3404901325702667,0.0297836791723966,0.5058858394622803,0.390594869852066,-0.0960835590958595,0.6812778115272522,0.3893013298511505,0.1162934228777885,0.579847514629364,0.5542926788330078,-0.025460051372647285,0.6225184798240662,0.5464332103729248,0.025046177208423615,0.583927571773529,0.7030683159828186,0.0335613451898098,0.6237216591835022,0.6756246089935303,0.0551228523254394,0.596199381351471,0.2573936641216278,0.0975999337621033,0.4410134777426719,0.4040264561772346,-0.0857721399515867,0.7284989356994629,0.3968844711780548,0.2644126638770103,0.6011885404586792,0.8665693998336792,0.0826275820533434,0.6395386457443237,0.8491198817888895,0.0913547314703464,,,frontal,girando
2.73,0.5986722111701965,0.2774859666824341,0.1112792119383812,0.5621500015258789,0.3394471704959869,-0.0920859277248382,0.6449075937271118,0.340312510728836,0.0434464327991008,0.5091657042503357,0.3907053172588348,-0.1242860481142997,0.6807944774627686,0.392396479845047,0.1484211683273315,0.5828552842140198,0.5545586943626404,-0.049820609390735626,0.623480498790741,0.5464618802070618,0.04942810907959938,0.5836322903633118,0.7015569806098938,0.0256747845560312,0.6246750950813293,0.6731500029563904,0.1193552613258361,0.5952049255371094,0.2580927312374115,0.0901165654882788,0.443746380507946,0.4044199287891388,-0.0964842066168785,0.7046729177236557,0.3945694416761398,0.3063933625817299,0.6010019977887472,0.8653459151585897,0.1190012966593106,0.6378462314605713,0.8437364300092062,0.2026163240273793,,,frontal,girando
2.77,0.5986353158950806,0.2787243127822876,0.130484476685524,0.5653886198997498,0.3379348218441009,-0.0724577158689498,0.6461836695671082,0.3398519158363342,0.0580735057592392,0.5162666440010071,0.3904378712177276,-0.103847749531269,0.680656373500824,0.3933978676795959,0.1606374084949493,0.5851324796676636,0.5547083020210266,-0.04506862536072731,0.625677227973938,0.5464785695075989,0.044612713158130646,0.5837774872779846,0.7006003856658936,0.0298301912844181,0.6264811754226685,0.6726847887039185,0.1092240437865257,0.5954243063926696,0.2594304233789444,0.1059701042016968,0.4469966664910316,0.404024638235569,-0.0753902606666088,0.7045657187700272,0.3956234231591224,0.3240010291337967,0.6011907060941061,0.8648020625114441,0.0956994568308194,0.6413550774256388,0.8437095483144125,0.1640878518422444,,,frontal,girando
2.8,0.5955862998962402,0.2803170084953308,0.1186580136418342,0.5698800683021545,0.3341056108474731,-0.0976982489228248,0.6466637849807739,0.3394425213336944,0.0849865078926086,0.5224977731704712,0.3903389573097229,-0.1243708729743957,0.6775999069213867,0.3959068655967712,0.2104422897100448,0.5881385207176208,0.5548067092895508,-0.060939986258745193,0.6272253394126892,0.54742032289505,0.06040466949343681,0.5838930010795593,0.7027974724769592,-0.0034651509486138,0.6278042197227478,0.6744725704193115,0.1380162239074707,0.5934424102306366,0.2614366143941879,0.0980797541327774,0.4552177116274833,0.4021833837032318,-0.0738267954438924,0.6962227821350098,0.3957006633281708,0.3926725387573242,0.6013503869374593,0.8651808102925619,0.0436380878090858,0.6391156315803528,0.8436343868573507,0.1925710539023081,,,frontal,girando
2.83,0.5935001373291016,0.2810121178627014,0.0792815536260604,0.5738495588302612,0.3299055993556976,-0.1363937109708786,0.6467541456222534,0.3387325406074524,0.0760521814227104,0.5288612246513367,0.390229731798172,-0.2114852666854858,0.6751396656036377,0.3971970379352569,0.2382300347089767,0.5911589860916138,0.5547721982002258,-0.06719563901424408,0.6295442581176758,0.5475877523422241,0.06663257628679276,0.5843554139137268,0.7021113634109497,0.0270044673234224,0.6281911134719849,0.6750332713127136,0.160521313548088,0.5919300496578217,0.2624569475650787,0.0508411966264247,0.4614407047629356,0.404666543006897,-0.2189626991748809,0.6898868829011917,0.3957140371203422,0.4663025662302971,0.6017752091089884,0.8653759558995565,0.1034730275472005,0.6358577807744344,0.8419168591499329,0.2423370877901713,,,frontal,girando
2.87,0.5921355485916138,0.2822867035865783,0.0685095787048339,0.5791944861412048,0.3265469670295715,-0.1333469450473785,0.6462221145629883,0.3381378948688507,0.0936218053102493,0.5315402746200562,0.3891130983829498,-0.180439680814743,0.6717675924301147,0.3973954617977142,0.2504266500473022,0.596644401550293,0.5479052066802979,-0.07178327441215515,0.6328668594360352,0.5431962609291077,0.07133422046899796,0.5858492851257324,0.695130467414856,-0.0307975877076387,0.6290179491043091,0.6728991866111755,0.1297224164009094,0.5910022497177124,0.263482803106308,0.0409825589507818,0.4656771346926689,0.4078468903899193,-0.1466460935771465,0.6717960089445114,0.3907225504517555,0.4563938081264496,0.6010906100273132,0.8649240136146545,-0.0203126392637689,0.6355477770169576,0.840795616308848,0.1765716622273127,,,frontal,girando
2.9,0.5917354226112366,0.2837353050708771,0.0773783326148986,0.5852504372596741,0.3208152651786804,-0.1193791255354881,0.6458555459976196,0.3383547365665436,0.1224980652332305,0.5369297862052917,0.389068603515625,-0.1486794650554657,0.6642765402793884,0.4075110554695129,0.2609693109989166,0.6015527248382568,0.5408080220222473,-0.07574827969074249,0.6356838345527649,0.5370029211044312,0.0755573958158493,0.5894497036933899,0.6885469555854797,-0.0474324189126491,0.6288329362869263,0.6691303253173828,0.1179253309965133,0.5910802602767944,0.2643584430217743,0.0552499506622552,0.4744450002908706,0.4129424840211868,-0.1033088434487581,0.6189412474632263,0.391783632338047,0.4259009808301925,0.5976783235867819,0.86390088001887,-0.0514314460257689,0.6342365543047587,0.8408536513646444,0.1489290197690328,,,frontal,girando
2.93,0.5911263823509216,0.2841604053974151,0.0749823004007339,0.5892621278762817,0.3177842497825622,-0.1328909546136856,0.6444673538208008,0.3382120132446289,0.1203237995505333,0.5421569347381592,0.3890084326267242,-0.1750470697879791,0.656651496887207,0.4125899970531463,0.2507885992527008,0.6041318774223328,0.5388489365577698,-0.07880847901105881,0.6370670199394226,0.53532475233078,0.07861809432506561,0.5925004482269287,0.6866653561592102,-0.0284520927816629,0.6286877393722534,0.669685959815979,0.1385403573513031,0.5909945666790009,0.2645651400089264,0.0465375762432813,0.4793350920081138,0.4208564311265945,-0.1345887929201126,0.6067970544099808,0.4194720014929771,0.3811393529176712,0.5953019062678019,0.8621108333269755,0.0009177712102731,0.6351736783981323,0.8410655856132507,0.1821884314219156,,,frontal,girando
2.97,0.5900264382362366,0.28526571393013,0.0649585574865341,0.5926373600959778,0.3190340995788574,-0.1398190706968307,0.6423512697219849,0.3377624750137329,0.1139608174562454,0.5480549931526184,0.3890351951122284,-0.1905423700809478,0.6462302207946777,0.41677325963974,0.22597636282444,0.6062959432601929,0.5400581955909729,-0.080895334482193,0.6377953290939331,0.5357182025909424,0.08071569353342056,0.5941056609153748,0.6834770441055298,-0.031908094882965,0.628317654132843,0.6687862873077393,0.1541339010000229,0.5904838860034942,0.2652895957231521,0.0359234433621168,0.4893274754285812,0.4240171164274215,-0.1662888303399086,0.5910133570432663,0.4363631010055542,0.3517487719655037,0.597136934598287,0.8594170610109965,-0.0042746554148228,0.6355570753415426,0.8388592998186747,0.2003517299890518,,,frontal,girando
3.0,0.5876997709274292,0.2876103520393371,0.0361492373049259,0.5957278609275818,0.3201934695243835,-0.1644927561283111,0.6396476030349731,0.3366425633430481,0.1005783453583717,0.5536966919898987,0.3910583555698395,-0.2194099277257919,0.6338098645210266,0.4154654443264007,0.2079044431447982,0.6087964177131653,0.540622353553772,-0.08433087915182114,0.6367734670639038,0.5364484190940857,0.08419600129127502,0.5934382081031799,0.6838492751121521,-0.0349625945091247,0.6281648874282837,0.6691240668296814,0.1766634732484817,0.5885106086730957,0.2669595062732696,0.0073308802442625,0.4980754181742668,0.4272289723157882,-0.1967785470187664,0.5844025760889053,0.4496669024229049,0.2928790748119354,0.5997243722279867,0.8573074142138163,-0.0086010256588148,0.6360601584116617,0.837123692035675,0.2281239181756973,,,frontal,girando
